"Fine sandy loam"||"149613069"|"152158237"
|"Bedrock"|"149613063"|"152158231"
"Sandy loam"||"149613071"|"152158239"
"Loam"||"149613072"|"152158240"
"Sandy loam"||"149613073"|"152158241"
"Sandy loam"||"149613074"|"152158242"
"Fine sandy loam"||"149613075"|"152158243"
"Loam"||"149613076"|"152158244"
"Fine sandy loam"||"149613077"|"152158245"
"Fine sandy loam"||"149613078"|"152158246"
"Fine sandy loam"||"149613079"|"152158247"
"Loam"||"149613080"|"152158248"
"Fine sandy loam"||"149613070"|"152158238"
"Sandy loam"||"149613086"|"152158254"
"Loam"||"149613087"|"152158255"
"Loam"||"149613088"|"152158256"
"Sandy loam"||"149613083"|"152158251"
"Sandy loam"||"149613084"|"152158252"
"Fine sandy loam"||"149613085"|"152158253"
"Loam"||"149613081"|"152158249"
"Loam"||"149613082"|"152158250"
"Fine sandy loam"||"149612608"|"152157776"
"Loam"||"149612609"|"152157777"
"Sandy loam"||"149612610"|"152157778"
"Clay loam"||"149612611"|"152157779"
"Sandy clay loam"||"149612612"|"152157780"
|"Bedrock"|"149612607"|"152157775"
|"Bedrock"|"149612613"|"152157781"
"Sandy loam"||"149612614"|"152157782"
"Fine sandy loam"||"149612615"|"152157783"
"Loam"||"149612616"|"152157784"
"Fine sandy loam"||"149612617"|"152157785"
"Clay loam"||"149612618"|"152157786"
"Loam"||"149612619"|"152157787"
"Sandy clay loam"||"149612620"|"152157788"
"Clay loam"||"149612621"|"152157789"
"Loam"||"149612622"|"152157790"
"Sandy clay loam"||"149612623"|"152157791"
"Loam"||"149612625"|"152157793"
"Fine sandy loam"||"149612626"|"152157794"
"Sandy loam"||"149612627"|"152157795"
"Sandy loam"||"149612628"|"152157796"
"Fine sandy loam"||"149612624"|"152157792"
"Sandy clay loam"||"149612629"|"152157797"
"Clay loam"||"149612630"|"152157798"
"Loam"||"149612631"|"152157799"
"Clay loam"||"149612636"|"152157804"
"Clay"||"149612637"|"152157805"
"Sandy clay loam"||"149612632"|"152157800"
"Fine sandy loam"||"149612633"|"152157801"
"Loam"||"149612634"|"152157802"
"Clay loam"||"149612635"|"152157803"
"Sandy loam"||"149612641"|"152157809"
"Loam"||"149612642"|"152157810"
"Sandy clay loam"||"149612643"|"152157811"
"Loam"||"149612646"|"152157814"
"Loam"||"149612647"|"152157815"
"Sandy loam"||"149612648"|"152157816"
"Loam"||"149612644"|"152157812"
"Loam"||"149612645"|"152157813"
"Loam"||"149612638"|"152157806"
"Clay loam"||"149612639"|"152157807"
"Sandy clay loam"||"149612640"|"152157808"
"Loam"||"149614915"|"152160095"
"Loam"||"149614916"|"152160096"
"Sandy loam"||"149614917"|"152160097"
"Loam"||"149614918"|"152160098"
"Sandy loam"||"149614919"|"152160099"
"Loam"||"149614920"|"152160100"
"Loam"||"149614921"|"152160101"
"Clay loam"||"149614922"|"152160102"
"Clay loam"||"149614923"|"152160103"
"Loam"||"149614924"|"152160104"
"Loam"||"149614925"|"152160105"
"Fine sandy loam"||"149614934"|"152160114"
"Loam"||"149614935"|"152160115"
"Sandy clay loam"||"149614936"|"152160116"
