0|0|0|76|91|107|"Moist"|"259463886"|"164726276"
76|91|107|203|203|203|"Wet"|"259463886"|"164726277"
0|0|0|76|91|107|"Moist"|"259463885"|"164726274"
76|91|107|203|203|203|"Wet"|"259463885"|"164726275"
0|0|0|76|91|107|"Moist"|"259463889"|"164726282"
76|91|107|203|203|203|"Wet"|"259463889"|"164726283"
0|0|0|76|91|107|"Moist"|"259463887"|"164726278"
76|91|107|203|203|203|"Wet"|"259463887"|"164726279"
0|0|0|61|76|91|"Moist"|"259463891"|"164726286"
61|76|91|203|203|203|"Wet"|"259463891"|"164726287"
0|0|0|61|76|91|"Moist"|"259463881"|"164726266"
61|76|91|203|203|203|"Wet"|"259463881"|"164726267"
0|0|0|61|76|91|"Moist"|"259463883"|"164726270"
61|76|91|203|203|203|"Wet"|"259463883"|"164726271"
0|0|0|76|91|107|"Moist"|"259463888"|"164726280"
76|91|107|203|203|203|"Wet"|"259463888"|"164726281"
0|0|0|76|91|107|"Moist"|"259463890"|"164726284"
76|91|107|203|203|203|"Wet"|"259463890"|"164726285"
0|0|0|203|203|203|"Moist"|"259470789"|"164730165"
0|0|0|203|203|203|"Moist"|"259470780"|"164730156"
0|0|0|203|203|203|"Moist"|"259470790"|"164730166"
0|0|0|203|203|203|"Moist"|"259470786"|"164730162"
0|0|0|203|203|203|"Moist"|"259470788"|"164730164"
0|0|0|203|203|203|"Moist"|"259470784"|"164730160"
0|0|0|203|203|203|"Moist"|"259470785"|"164730161"
0|0|0|203|203|203|"Moist"|"259470782"|"164730158"
0|0|0|203|203|203|"Moist"|"259470783"|"164730159"
0|0|0|203|203|203|"Moist"|"259470787"|"164730163"
0|0|0|203|203|203|"Moist"|"259470781"|"164730157"
0|0|0|203|203|203|"Moist"|"259470791"|"164730167"
0|0|0|0|15|30|"Moist"|"259462764"|"164725478"
0|15|30|203|203|203|"Wet"|"259462764"|"164725479"
0|0|0|0|15|30|"Moist"|"259462768"|"164725486"
0|15|30|203|203|203|"Wet"|"259462768"|"164725487"
0|0|0|0|15|30|"Moist"|"259462766"|"164725482"
0|15|30|203|203|203|"Wet"|"259462766"|"164725483"
0|0|0|0|15|30|"Moist"|"259462765"|"164725480"
0|15|30|203|203|203|"Wet"|"259462765"|"164725481"
0|0|0|0|15|30|"Moist"|"259462775"|"164725500"
0|15|30|203|203|203|"Wet"|"259462775"|"164725501"
0|15|30|203|203|203|"Wet"|"259462767"|"164725484"
0|0|0|0|15|30|"Moist"|"259462767"|"164725485"
0|0|0|15|30|46|"Moist"|"259462774"|"164725498"
15|30|46|203|203|203|"Wet"|"259462774"|"164725499"
0|0|0|15|30|46|"Moist"|"259462772"|"164725494"
15|30|46|203|203|203|"Wet"|"259462772"|"164725495"
0|0|0|15|30|46|"Moist"|"259462773"|"164725496"
