site,cs,yr,month,day,hour,tmin_open,tmax_open,tavg_open,rhmin_open,rhmax_open,rhavg_open,min_vp_open,max_vp_open,avg_vp_open,mean_wind,max_wind_speed,max_wind_time,mean_wind_vector,mean_wind_dir,std_dev_wind_dir,par,totalsolar
O,21,2020,3,12,1600,14.67,15.28,14.89,93.1,95.5,94.2,15.65,16.46,15.94,1.26,2.81,1552,0.66,157,55.87,215.7,9.16
O,21,2020,3,12,1700,15.28,15.55,15.43,89.6,95.5,92.6,15.7,16.63,16.22,1.37,2.42,1640,0.79,162.1,52.8,181,8.05
O,21,2020,3,12,1800,15.52,15.82,15.69,88,92.7,89.9,15.7,16.58,16,1.35,2.54,1708,0.64,183.9,58.53,57.37,2.61
O,21,2020,3,12,1900,15.45,16.23,15.81,83.5,90.5,87.5,15.27,16.04,15.71,1.34,2.73,1857,0.65,150.3,58.25,9.97,0.47
O,21,2020,3,12,2000,15.92,16.77,16.3,79.96,88.2,83.8,15.24,15.95,15.51,1.65,3.09,1957,0.75,184.4,59.94,0,0.01
O,21,2020,3,12,2100,15.72,16.5,16.14,82.6,88.4,85.6,15.5,15.95,15.69,1.85,3.43,2019,1.17,196.1,49.08,0.09,0.01
O,21,2020,3,12,2200,16.03,16.77,16.49,80.6,86.6,82.8,15.2,15.75,15.53,2.2,4.18,2142,1.36,235.4,49.97,0,0.03
O,21,2020,3,12,2300,16.3,17.32,16.87,77.04,83.1,79.61,15.12,15.53,15.29,2.17,4.06,2222,1.38,249.9,48.73,0,0
O,21,2020,3,12,2400,16.57,17.86,17.19,70.92,80.8,76.13,14.47,15.29,14.92,2.25,5.73,2345,1.5,247.3,46.94,0.06,0
O,21,2020,3,13,100,15.89,17.39,16.76,73.64,87.2,79.42,14.49,15.81,15.13,3.19,5.43,27,2.15,250,46.28,0,0
O,21,2020,3,13,200,14.39,16.37,14.87,83.8,98.3,94.5,15.31,16.18,15.96,1.4,3.59,156,0.86,26.14,50.22,0,0
O,21,2020,3,13,300,14.8,16.37,15.43,82.3,95.7,90.5,15.31,16.12,15.84,1.83,4.42,244,0.81,29.49,60.43,0,0
O,21,2020,3,13,400,15.28,16.84,16.11,79.21,91.7,85.3,15.06,16.03,15.6,1.97,4.88,341,0.61,1.33,67.28,0,0
O,21,2020,3,13,500,15.69,16.84,16.23,81,91.8,86.1,15.49,16.35,15.87,1.79,4.95,411,0.37,19.27,72.12,0,0.01
O,21,2020,3,13,600,14.94,16.57,15.74,83.9,96.7,90.4,15.73,16.48,16.15,1.66,3.29,529,0.61,342.1,64.5,0,0.01
O,21,2020,3,13,700,15.41,16.5,15.82,84.5,92.1,88.4,15.25,16.35,15.87,1.71,4.06,615,0.87,308.9,56.73,2.18,0.11
O,21,2020,3,13,800,15.41,16.03,15.7,83.4,90,87.1,15.12,15.86,15.52,1.11,2.02,731,0.55,339.5,57.55,53.63,2.43
O,21,2020,3,13,900,15.75,16.37,16.13,79.31,88.7,82.5,14.63,16.01,15.11,1.42,2.78,802,0.42,288.3,67.88,138.6,6.26
O,21,2020,3,13,1000,16.09,16.64,16.34,79.14,91.9,84.8,14.73,16.87,15.75,0.96,2.42,928,0.16,25.29,73.86,243,10.82
O,21,2020,3,13,1100,16.09,17.25,16.57,74.86,91.8,84.6,14.66,17.39,15.94,1.34,2.45,1029,0.56,223.9,61.77,483.6,22.06
O,21,2020,3,13,1200,16.77,17.86,17.42,67.72,89.3,78.3,13.67,17.19,15.57,1.24,2.36,1140,0.68,232.5,54.4,384.5,17.69
O,21,2020,3,13,1300,17.05,18.3,17.45,57.93,82.4,73.26,12.1,16.24,14.58,0.98,2.62,1254,0.3,251.5,67.43,278.8,12.51
O,21,2020,3,13,1400,18.27,20.55,19.27,50.11,66.36,56.01,11.45,14.01,12.5,1.24,2.66,1306,0.67,218.5,55.08,705.4,32.86
O,21,2020,3,13,1500,19.9,21.4,20.62,38.42,58.54,47.89,8.92,14.48,11.63,1.19,2.06,1438,0.56,171.6,59.08,634.2,29.97
O,21,2020,3,13,1600,18.54,20.11,19.24,55.82,68.74,61.4,12.93,14.76,13.68,0.79,1.41,1521,0.42,172.8,55.41,320.1,14.83
O,21,2020,3,13,1700,17.93,18.88,18.59,58.81,69.15,62.68,12.29,14.6,13.42,0.64,1.15,1624,0.44,140.1,45.88,265.2,12.54
O,21,2020,3,13,1800,16.71,18.13,17.48,58.27,68.88,62.89,11.51,13.61,12.55,0.51,1.28,1759,0.3,105.5,51.42,128,6.09
O,21,2020,3,13,1900,15.41,16.91,16.04,62.49,68.54,65.44,11.35,12.58,11.93,0.66,1.07,1804,0.38,53.48,52.93,11.25,0.54
O,21,2020,3,13,2000,14.6,15.48,15.08,63.98,73.5,68.78,11.25,12.26,11.78,0.43,1.21,1912,0.03,246.9,77.7,0,0.02
O,21,2020,3,13,2100,13.99,15.01,14.5,65.1,74.72,69.03,11,12.35,11.38,0.79,1.81,2008,0.38,20.65,58.25,0,0.02
O,21,2020,3,13,2200,12.63,14.53,13.78,66.09,79.01,71.88,10.78,11.66,11.31,0.54,1.42,2103,0.32,65.83,51.77,0,0.02
O,21,2020,3,13,2300,12.22,12.83,12.52,70.24,80.7,73.66,10.31,11.71,10.68,0.39,0.89,2201,0.25,38.81,48.89,0,0
O,21,2020,3,13,2400,12.42,12.63,12.53,67.93,74.05,71.3,9.87,10.67,10.35,0.31,0.53,2324,0.12,16.46,62.77,0,0
O,21,2020,3,14,100,12.35,12.63,12.49,71.32,75.98,73.1,10.37,11.02,10.58,0.29,0.37,26,0.09,300.8,67.67,0,0
O,21,2020,3,14,200,11.98,12.56,12.23,70.24,75.68,72.88,9.9,10.78,10.38,0.35,0.64,159,0.23,5.97,48.49,0,0
O,21,2020,3,14,300,11.37,12.08,11.58,71.39,76.83,74.36,9.79,10.4,10.14,0.43,1.01,230,0.17,65.92,63.12,0,0
O,21,2020,3,14,400,11.4,11.74,11.52,70.58,78.19,74.08,9.62,10.58,10.06,0.29,0.51,344,0.14,76.17,58.34,0,0
O,21,2020,3,14,500,11.47,11.78,11.57,70.71,77.85,73.45,9.66,10.58,10,0.3,0.61,447,0.06,277.5,72.22,0,0.02
O,21,2020,3,14,600,11.2,11.67,11.4,72.07,77.48,74.5,9.84,10.34,10.04,0.33,0.8,515,0.08,73.67,70.24,0,0.02
O,21,2020,3,14,700,10.86,11.33,11.15,75.06,79.48,76.94,10,10.49,10.19,0.36,0.68,647,0.2,307.7,54.35,3.4,0.17
O,21,2020,3,14,800,10.86,13.51,11.66,68.67,81.5,76.12,10.04,10.99,10.41,0.66,1.97,759,0.13,152.9,72.74,80.8,3.71
O,21,2020,3,14,900,13.51,15.07,14.09,55.69,70.44,64.04,9.13,11.24,10.28,1.59,3.14,832,0.8,205.2,57.26,250.3,11.78
O,21,2020,3,14,1000,14.46,15.96,15.3,49.7,59.7,53.53,8.34,10.54,9.31,1.72,3.21,901,0.71,213.6,62.12,482.9,21.88
O,21,2020,3,14,1100,13.99,14.53,14.33,49.5,57.66,52.68,7.97,9.37,8.6,1.44,2.33,1029,0.84,112.9,52.4,210.9,9.14
O,21,2020,3,14,1200,13.31,14.19,13.74,51.06,70.98,56.29,8.12,10.94,8.84,1.21,2,1103,0.66,164.9,54.58,250.5,10.79
O,21,2020,3,14,1300,14.33,16.37,15.07,51.47,61.81,55.74,8.94,10.4,9.54,1.62,2.37,1209,1.11,223,45.66,732.6,33.75
O,21,2020,3,14,1400,14.84,17.11,15.84,50.31,60.11,54.72,9.25,10.36,9.83,1.68,2.48,1321,1.25,177.2,41.33,706.9,32.4
O,21,2020,3,14,1500,14.87,16.54,15.6,54.53,62.49,58,9.82,10.84,10.27,1.22,1.81,1431,0.69,167.4,53.54,488,22.63
O,21,2020,3,14,1600,14.8,15.28,15.03,58.27,61.81,60.06,9.93,10.62,10.25,0.71,1.46,1553,0.21,81.1,68.11,261.7,11.52
O,21,2020,3,14,1700,14.77,15.14,14.97,60.45,64.76,62.23,10.31,10.94,10.58,0.65,1.25,1647,0.21,104.5,66.94,209.5,9.57
O,21,2020,3,14,1800,14.53,15.38,15.08,61.47,71.66,65,10.7,11.95,11.13,0.72,1.44,1755,0.27,62.07,64.16,115.5,5.37
O,21,2020,3,14,1900,13.61,14.53,14,69.01,79.48,74.94,11.41,12.44,11.97,0.84,1.62,1840,0.4,20.94,58.61,9.9,0.47
O,21,2020,3,14,2000,13.41,13.75,13.58,75.95,80.8,78.31,11.85,12.52,12.17,0.69,1.61,1931,0.29,343.2,61.63,0,0.01
O,21,2020,3,14,2100,13.38,13.92,13.56,79.35,83.8,81.1,12.33,13.02,12.58,0.81,1.49,2018,0.29,8.25,64.9,0,0.01
O,21,2020,3,14,2200,12.63,13.65,13.15,82.5,97.2,90.7,12.65,14.32,13.7,0.94,1.93,2121,0.39,354.2,62.02,0.03,0.01
O,21,2020,3,14,2300,12.7,13.65,13.07,96.4,98.9,97.9,14.28,15.42,14.71,0.7,1.5,2213,0.31,4.31,60.6,0,0
O,21,2020,3,14,2400,12.29,13.55,12.86,97.8,99.4,98.6,14.14,15.23,14.63,0.52,1.12,2306,0.04,33.63,78.21,0,0
O,21,2020,3,15,100,12.29,13.17,12.77,99.3,100,99.8,14.18,15.17,14.72,0.64,1.41,13,0.42,25.33,47.71,0,0
O,21,2020,3,15,200,12.29,13.24,12.89,97.4,100,98.9,14.09,15.24,14.69,1,2.18,142,0.34,26.78,65.66,0,0
O,21,2020,3,15,300,12.22,13.37,12.58,95.8,100,99.1,14.02,15.18,14.42,1,3.43,206,0.44,39.94,60.85,0,0
O,21,2020,3,15,400,12.53,13.58,12.8,93.9,100,98.3,14.23,14.85,14.53,0.9,2.5,305,0.46,25.58,56.54,0,0
O,21,2020,3,15,500,12.36,14.33,13.17,87,100,94.9,14.13,14.53,14.35,1.15,2.59,444,0.41,16.48,65.1,0,0.01
O,21,2020,3,15,600,13.44,15.21,14.37,82.8,93.5,87.4,13.96,14.51,14.3,1.08,2.09,557,0.46,316.9,61.41,0,0.01
O,21,2020,3,15,700,14.6,15.14,14.85,82.9,87.7,85.3,14.21,14.68,14.39,1.18,2.44,626,0.31,271.3,69.53,2.03,0.11
O,21,2020,3,15,800,14.6,15.48,14.99,81.4,87.2,84.1,13.99,14.53,14.32,1.17,2.45,720,0.54,265.1,59.5,37.34,1.7
O,21,2020,3,15,900,13.51,14.73,14.01,85.7,95.3,91.6,14.36,14.86,14.63,0.71,1.34,831,0.05,20.05,77.9,56.24,2.34
O,21,2020,3,15,1000,12.83,13.58,13.16,93.8,96.9,95.4,14.03,14.91,14.43,0.83,1.73,953,0.37,155.7,60.15,97.4,3.92
O,21,2020,3,15,1100,12.59,13.17,12.9,96.1,98.5,97.3,14.1,14.91,14.48,0.88,2.55,1030,0.14,248.5,74.36,130.7,5.29
O,21,2020,3,15,1200,13.1,14.12,13.55,90.2,97.7,94.2,14.03,15.14,14.62,0.62,1.36,1139,0.3,195.3,58.04,231.3,10.08
O,21,2020,3,15,1300,14.26,16.37,15.21,72.41,92.2,84.6,13.29,15.77,14.61,1.04,2.1,1253,0.51,212.8,57.58,519.5,24.61
O,21,2020,3,15,1400,16.23,19.77,17.43,61.13,78.53,70.58,13.04,16.36,14.02,1.51,2.93,1346,0.73,211.2,58.29,1070,51.32
O,21,2020,3,15,1500,18.27,20.07,19.27,56.5,68.94,60.38,12.47,16.02,13.49,1.91,3.88,1458,0.74,212.9,63.3,1493,74.2
O,21,2020,3,15,1600,19.02,20.85,19.84,53.1,60.17,56.38,12.28,14.12,13.04,1.74,2.81,1506,1.15,210,47.38,983,49.21
O,21,2020,3,15,1700,17.39,19.7,18.83,52.97,62.69,56.42,11.84,13.02,12.25,1.32,2.46,1601,0.72,225,54.47,334.9,14.25
O,21,2020,3,15,1800,16.16,17.59,17.01,61.33,68.4,64.18,12.21,12.76,12.43,1.16,2.51,1720,0.71,224.4,50.49,86.5,3.74
O,21,2020,3,15,1900,14.39,16.09,15.19,66.09,73.5,70.3,11.92,12.51,12.12,1.07,2.09,1813,0.4,78.51,63.97,18.96,0.73
O,21,2020,3,15,2000,13.17,14.39,13.79,73.09,81.1,77.5,11.91,12.38,12.2,0.51,1.24,1954,0.39,31.8,38.93,0,0.01
O,21,2020,3,15,2100,12.22,13.17,12.64,81.6,85.9,83.9,12.11,12.43,12.27,0.51,1.34,2058,0.42,27.21,33.37,0,0.01
O,21,2020,3,15,2200,11.88,12.35,12.07,82.7,87.3,85.7,11.61,12.3,12.07,0.69,2.34,2141,0.31,23.78,60.05,0,0.01
O,21,2020,3,15,2300,11.74,12.12,11.97,76.9,83.4,79.4,10.73,11.69,11.1,1.07,2.01,2208,0.73,161,45.34,0,0
O,21,2020,3,15,2400,11.27,11.78,11.58,74.55,79.21,76.44,10,10.88,10.42,0.96,2.14,2340,0.68,150.2,43.69,0,0
O,21,2020,3,16,100,10.35,11.27,10.82,74.66,78.46,76.17,9.57,10.25,9.87,1.07,1.93,30,0.53,151.8,57.64,0,0
O,21,2020,3,16,200,9.57,10.35,9.99,75.68,81.7,78.14,9.37,9.89,9.58,1.03,1.93,145,0.57,136.5,54.21,0,0
O,21,2020,3,16,300,9.3,9.57,9.5,80.8,83.6,81.9,9.63,9.88,9.72,1.08,1.98,203,0.63,154.8,52.42,0,0
O,21,2020,3,16,400,8.75,9.3,8.95,83.1,86.6,84.9,9.62,9.81,9.7,1.27,2.69,329,0.55,146.9,60.91,0,0
O,21,2020,3,16,500,8.49,8.89,8.74,85.1,87.6,86,9.52,9.87,9.69,1.13,2.45,453,0.65,160.5,52.85,0,0.03
O,21,2020,3,16,600,7.88,8.49,8.29,86.2,89,87.3,9.43,9.69,9.55,1.4,2.16,536,0.75,178.7,55.05,0,0.03
O,21,2020,3,16,700,7.47,7.87,7.64,88.3,91.2,89.8,9.23,9.57,9.39,1.3,2.2,612,0.75,128.5,52.43,2.08,0.11
O,21,2020,3,16,800,7.3,7.5,7.42,87.2,91.1,89.1,8.97,9.41,9.18,1.17,2.26,701,0.49,130.1,61.97,49.16,2.21
O,21,2020,3,16,900,7.47,7.74,7.61,85.3,87.9,86.5,8.89,9.18,9.03,1.32,2.51,840,0.44,143.4,66.11,121.5,5.42
O,21,2020,3,16,1000,7.6,8.42,8.07,84.7,89.4,86,9.02,9.52,9.27,0.83,1.54,959,0.42,125.4,56.85,224.8,10.19
O,21,2020,3,16,1100,8.21,9.63,9.09,80,87.2,83.2,9.3,9.83,9.6,1.13,2.18,1040,0.57,162,56.83,369.4,17.17
O,21,2020,3,16,1200,9.43,10.69,10.08,77.31,83,80,9.63,10.19,9.87,1.31,2.04,1155,0.9,188.6,45.13,598.7,28.15
O,21,2020,3,16,1300,10.45,12.42,11.4,71.53,79.83,76.1,9.9,10.78,10.25,1.37,2.24,1208,0.84,184,50.18,883,40.61
O,21,2020,3,16,1400,11.3,13.1,12.29,69.76,76.76,73.18,10.08,10.98,10.46,1.34,2.01,1310,0.84,151,49.61,954,45.96
O,21,2020,3,16,1500,12.01,13.17,12.73,69.69,74.72,72.03,10.28,10.95,10.59,1.15,1.7,1437,0.77,136.5,46.58,862,41.47
O,21,2020,3,16,1600,11.33,13.71,12.31,68.94,77.92,74.1,10.25,11.16,10.6,1.14,1.62,1540,1.02,114.3,26.97,505.2,24.09
O,21,2020,3,16,1700,10.93,12.01,11.22,75.57,80.3,78.8,10.33,10.76,10.49,0.82,1.34,1605,0.66,104.5,35.7,178,8.07
O,21,2020,3,16,1800,10.38,11.54,10.94,79.55,84.1,81.8,10.51,10.95,10.68,0.69,1.25,1717,0.45,115.9,48.14,78.79,3.58
O,21,2020,3,16,1900,10.04,10.72,10.41,83.2,85.7,84.6,10.47,10.8,10.67,0.49,0.85,1828,0.36,100,42.63,12.65,0.6
O,21,2020,3,16,2000,9.29,10.01,9.54,85.5,89.3,87.4,10.27,10.54,10.4,0.6,1.08,1912,0.43,82.3,43.42,0,0.01
O,21,2020,3,16,2100,8.34,9.36,8.56,87.9,95.4,93.3,10.18,10.57,10.39,0.64,1.16,2019,0.51,52.44,36.77,0.06,0.01
O,21,2020,3,16,2200,7.67,8.48,8.06,93.8,96.6,95.2,10.03,10.49,10.25,0.71,1.26,2123,0.59,18.36,33.32,0,0.01
O,21,2020,3,16,2300,7.26,7.67,7.44,96,99.2,97.7,9.95,10.19,10.08,0.51,1.13,2225,0.28,52.93,54.14,0,0
O,21,2020,3,16,2400,7.06,7.54,7.27,98.8,100,99.7,10.03,10.37,10.18,0.53,0.95,2342,0.14,246.7,69.28,0,0
O,21,2020,3,17,100,6.99,7.26,7.1,100,100,100,10.02,10.22,10.1,0.78,1.97,44,0.04,271.2,78.74,0,0
O,21,2020,3,17,200,7.06,7.26,7.17,100,100,100,10.07,10.22,10.15,0.8,1.85,102,0.15,256.4,73.16,0,0
O,21,2020,3,17,300,6.99,7.13,7.07,100,100,100,10.02,10.12,10.08,0.66,1.85,254,0.16,244.5,70.74,0,0
O,21,2020,3,17,400,7.06,7.47,7.26,100,100,100,10.07,10.36,10.21,0.72,1.56,349,0.08,326.1,76.52,0,0
O,21,2020,3,17,500,7.26,7.94,7.56,100,100,100,10.21,10.7,10.43,0.87,2.37,449,0.26,2.54,67.91,0,0.01
O,21,2020,3,17,600,7.74,8.08,7.88,100,100,100,10.55,10.8,10.65,0.86,2.02,514,0.2,339.8,71.05,0,0.02
O,21,2020,3,17,700,8.08,8.32,8.2,100,100,100,10.8,10.98,10.89,0.7,1.4,633,0.17,341.4,70.81,3.25,0.16
O,21,2020,3,17,800,8.35,8.96,8.52,100,100,100,10.98,11.45,11.12,0.78,1.58,718,0.17,268.2,71.66,61.84,2.79
O,21,2020,3,17,900,8.89,10.25,9.6,100,100,100,11.39,12.48,11.95,0.7,1.77,844,0.19,233.4,68.88,210,9.46
O,21,2020,3,17,1000,9.98,10.79,10.43,100,100,100,12.25,12.94,12.63,0.84,2.14,947,0.28,241.1,65.96,140.5,6.03
O,21,2020,3,17,1100,10.31,10.66,10.47,100,100,100,12.53,12.82,12.67,0.65,1.4,1002,0.15,265.9,70.93,111.8,4.63
O,21,2020,3,17,1200,10.25,12.08,11.01,100,100,100,12.48,14.1,13.13,0.61,1.41,1150,0.4,240.3,47.56,378.6,17.42
O,21,2020,3,17,1300,12.22,16.67,14.37,83,100,94.6,14.13,18.1,15.48,0.99,1.93,1259,0.68,158.1,44.93,1290,62.12
O,21,2020,3,17,1400,16.5,18.34,17.53,71.19,91.5,81,14.81,17.61,16.19,1.34,2.46,1312,1.05,170.3,38.08,1434,68.87
O,21,2020,3,17,1500,18.07,19.83,18.89,56.09,78.6,69.07,12.65,16.77,15.05,1.39,3.31,1458,0.69,174.8,57.78,1312,62.25
O,21,2020,3,17,1600,18.81,20.58,19.53,53.92,68.6,59.53,12.62,14.96,13.5,1.42,2.58,1508,0.11,257.1,77.96,647.9,31.79
O,21,2020,3,17,1700,18.61,19.97,18.98,55.14,67.18,61.28,12.66,14.48,13.43,1.16,2.33,1602,0.32,229,68.77,328.2,15.81
O,21,2020,3,17,1800,17.11,19.22,18.01,60.72,72,66.07,13.05,14.77,13.63,0.95,2.59,1720,0.25,257.6,69.34,140.2,6.67
O,21,2020,3,17,1900,15.04,17.05,15.86,70.85,79.89,75.57,13.09,14.32,13.61,0.8,1.3,1825,0.6,23.39,41.28,26.72,1.24
O,21,2020,3,17,2000,14.87,15.55,15.24,74.86,79.82,77.55,13.17,13.6,13.42,0.68,1.15,1905,0.6,15.57,27.95,0,0.02
O,21,2020,3,17,2100,14.12,14.8,14.51,80.1,85.3,82.1,13.34,13.79,13.55,0.75,1.17,2028,0.67,30.47,26.3,0,0.01
O,21,2020,3,17,2200,13.1,14.12,13.74,83.8,88.6,85.8,13.24,13.75,13.48,0.37,0.69,2112,0.17,12.83,58.91,0,0.02
O,21,2020,3,17,2300,12.52,13.04,12.83,88.6,91.2,89.5,13.08,13.45,13.26,0.4,0.8,2232,0.23,27.92,53.02,0,0
O,21,2020,3,17,2400,11.98,12.76,12.33,88.7,95.2,92.4,12.96,13.59,13.23,0.32,0.68,2350,0.16,342,56.48,0,0
O,21,2020,3,18,100,11.98,12.56,12.27,92.3,95.5,93.9,13.18,13.6,13.4,0.33,0.59,14,0.14,295.4,60.53,0,0
O,21,2020,3,18,200,11.88,12.35,12.1,93.1,95.7,94.1,13.05,13.49,13.28,0.3,0.57,116,0.14,296.6,60.05,0,0
O,21,2020,3,18,300,11.23,12.02,11.62,94.3,97.5,95.7,12.86,13.31,13.09,0.28,0.28,201,0.22,50.09,37.66,0,0
O,21,2020,3,18,400,10.72,11.47,11.15,96.9,98.5,97.8,12.56,13.31,12.96,0.35,0.93,318,0.16,52.43,60.05,0,0
O,21,2020,3,18,500,10.25,10.73,10.47,97.4,99.6,98.4,12.27,12.65,12.46,0.31,0.55,435,0.05,315.3,73.98,0,0.03
O,21,2020,3,18,600,10.25,10.59,10.41,98.9,99.9,99.4,12.37,12.75,12.54,0.31,0.64,518,0.14,37.61,60.5,0,0.01
O,21,2020,3,18,700,10.25,10.86,10.49,99.6,100,100,12.43,13.03,12.68,0.28,0.31,656,0.14,127.6,57.27,5.62,0.27
O,21,2020,3,18,800,10.04,10.73,10.43,99.6,100,99.9,12.28,12.9,12.62,0.35,0.67,714,0.09,254,69.5,58.32,2.54
O,21,2020,3,18,900,10.59,12.97,11.69,91.8,100,97.5,12.77,14.29,13.39,0.5,0.95,854,0.1,181.4,72.83,236,10.34
O,21,2020,3,18,1000,12.8,15.96,14.97,75.27,95.3,82,13.29,14.97,13.92,0.91,2.38,957,0.23,142.9,70.04,469,20.61
O,21,2020,3,18,1100,15.96,17.66,16.94,69.28,79.69,73.47,13.71,14.84,14.17,1.37,2.34,1058,1.02,199.1,41.2,627.5,29.04
O,21,2020,3,18,1200,14.7,17.59,16,70.51,85,78.3,13.83,14.85,14.21,1.57,2.93,1139,1.04,196.3,46.97,278.4,12.49
O,21,2020,3,18,1300,13.58,14.84,14.36,84.3,90.9,87.2,14.04,14.58,14.25,1.57,2.66,1251,0.93,180.5,51.51,156.5,6.54
O,21,2020,3,18,1400,12.76,13.71,13.37,89.3,96.5,92.9,13.94,14.74,14.25,1.55,2.69,1306,1.07,198.6,45.14,132,5.43
O,21,2020,3,18,1500,12.49,12.76,12.62,96.6,98.6,97.7,13.98,14.53,14.27,1.33,2.02,1422,1.05,196.9,36.9,97.1,3.85
O,21,2020,3,18,1600,12.49,13.24,12.82,94.8,98.4,96.8,14.07,14.62,14.32,1.32,2.38,1600,0.7,176.6,55.51,155,6.5
O,21,2020,3,18,1700,13.31,13.65,13.52,92.7,96.8,94.5,14.35,14.98,14.64,1.48,2.38,1606,1,157.5,46.11,252.3,11.7
O,21,2020,3,18,1800,13.58,14.33,13.92,94.2,96.4,95.3,14.78,15.54,15.15,1.18,2.38,1755,0.65,91.8,54.45,123.6,5.57
O,21,2020,3,18,1900,13.92,14.26,14.07,94.6,96.5,95.6,15.26,15.45,15.35,1.21,1.81,1801,0.77,113,48.75,20,0.95
O,21,2020,3,18,2000,13.92,14.46,14.11,94.8,96.5,95.8,15.27,15.67,15.42,1.33,2.22,1957,0.9,67.09,46.11,0,0.02
O,21,2020,3,18,2100,14.19,14.6,14.39,94.8,97.1,96.3,15.59,15.96,15.78,1.24,1.96,2028,0.86,63.59,44.94,0,0.03
O,21,2020,3,18,2200,14.39,16.23,14.86,88.7,96.9,95.6,15.81,16.41,16.15,1.31,2.48,2132,0.19,140.1,74.98,0,0.02
O,21,2020,3,18,2300,13.92,16.84,15.21,84.9,98.1,92.9,15.59,16.37,16.02,1.11,2.55,2221,0.29,10.34,69.59,0,0
O,21,2020,3,18,2400,13.51,14.16,13.85,98.1,100,99,15.36,16.05,15.67,0.73,1.58,2310,0.32,44.37,60.82,0,0
O,21,2020,3,19,100,13.88,15.79,14.82,87,99.2,93.1,15.4,15.98,15.67,0.78,1.73,13,0.34,274.4,60.91,0,0
O,21,2020,3,19,200,15.31,17.49,16.11,76.7,89.4,84.6,15.25,15.67,15.47,1.52,3.43,159,0.95,245.8,49.41,0,0
O,21,2020,3,19,300,14.12,17.45,14.88,78.06,97.9,92.4,15.33,15.77,15.6,1.03,1.8,233,0.74,18.15,42.89,0,0
O,21,2020,3,19,400,13.92,14.19,14.03,97.8,99.5,98.8,15.57,15.95,15.82,0.49,1.03,334,0.36,0.52,40.49,0,0
O,21,2020,3,19,500,13.92,14.06,13.99,98.9,100,99.5,15.71,16.03,15.89,0.41,0.96,438,0.26,12.17,49.46,0,0.02
O,21,2020,3,19,600,13.51,14.02,13.78,99,100,99.9,15.32,16,15.73,0.58,1.5,531,0.26,354.8,60.1,0,0.03
O,21,2020,3,19,700,13.51,13.82,13.66,99.7,100,100,15.5,15.82,15.63,0.43,0.95,656,0.18,15.65,61.41,7.19,0.33
O,21,2020,3,19,800,13.58,14.33,13.88,97.4,100,99.4,15.48,16.12,15.76,0.36,0.91,729,0.04,230,76.8,85.4,3.78
O,21,2020,3,19,900,14.05,16.09,14.99,90.9,97.4,95.1,15.46,17.04,16.21,0.34,1.16,859,0.21,204.3,49.92,259.2,11.48
O,21,2020,3,19,1000,15.89,19.97,17.95,75,93.4,83.8,16.48,18.29,17.19,0.8,1.41,959,0.38,147,58.96,724.7,29.45
O,21,2020,3,19,1100,19.15,20.17,19.66,67.45,77.78,72.97,15.93,17.54,16.7,1.03,1.94,1052,0.55,123.4,55.21,497.5,23.44
O,21,2020,3,19,1200,20.04,21.47,20.64,52.42,69.49,61.28,13.31,16.32,14.87,1.58,2.61,1119,0.68,176.6,61.14,506.9,23.53
O,21,2020,3,19,1300,21.13,21.94,21.48,48.68,59.97,55.82,12.66,15.28,14.29,1.91,3.86,1258,0.72,166.4,63.87,489.4,22.96
O,21,2020,3,19,1400,21.47,21.87,21.68,51.61,59.7,55.06,13.48,15.53,14.27,2.13,3.58,1333,1.4,157.3,47.48,595.1,28.3
O,21,2020,3,19,1500,21.53,23.85,22.39,51.06,58.41,55.03,14.28,16.53,14.89,2.19,3.35,1415,1.61,180.1,41.57,958,46.25
O,21,2020,3,19,1600,21.53,22.83,22.1,53.99,60.17,56.94,14.6,15.91,15.14,1.84,3.23,1523,0.82,184.9,60.32,688.9,32.43
O,21,2020,3,19,1700,20.17,22.21,20.94,56.3,66.7,61.43,14.78,15.93,15.19,1.55,2.74,1617,0.94,170,50.6,302.1,13.35
O,21,2020,3,19,1800,19.7,20.58,20.24,64.39,70.98,66.71,15.47,16.32,15.82,1.22,2.18,1701,0.46,170.8,64.2,105.1,4.77
O,21,2020,3,19,1900,19.09,19.77,19.47,68.67,72.41,70.68,15.71,16.2,15.98,1.33,2.53,1857,0.84,157,49.41,28.72,1.35
O,21,2020,3,19,2000,18.95,19.43,19.23,70.98,73.3,72.21,15.88,16.26,16.08,1.2,2.71,1902,0.76,139,49.18,0,0.01
O,21,2020,3,19,2100,18.61,19.43,19.06,71.94,75.68,73.53,15.97,16.33,16.21,1.14,2.45,2009,0.42,142.4,64.4,0,0.01
O,21,2020,3,19,2200,18.34,18.88,18.64,71.6,76.29,74.94,15.46,16.39,16.1,1.06,2.08,2149,0.29,144,69.29,0,0.01
O,21,2020,3,19,2300,18.68,19.6,19.17,63.44,72.28,67.05,14.35,15.62,14.88,1.3,2.81,2206,0.6,218.2,59.44,0,0
O,21,2020,3,19,2400,18.54,19.77,19.01,62.35,70.37,67.06,14.26,15.17,14.73,1.32,3.03,2337,0.37,132.6,68.62,0,0
O,21,2020,3,20,100,18,19.53,18.88,66.36,73.64,69.6,14.86,15.45,15.17,1.39,3.53,39,0.51,132.4,64.43,0,0
O,21,2020,3,20,200,18.41,19.63,19.07,69.22,73.5,70.92,15.41,15.92,15.64,2.01,4.16,133,0.84,142.9,61.79,0,0
