site,cs,yr,month,day,hour,tmin_open,tmax_open,tavg_open,rhmin_open,rhmax_open,rhavg_open,min_vp_open,max_vp_open,avg_vp_open,mean_wind,max_wind_speed,max_wind_time,mean_wind_vector,mean_wind_dir,std_dev_wind_dir,par,totalsolar
O,28,2020,2,9,1700,2.71,3.05,2.88,60.65,78.58,70.16,4.57,5.97,5.27,2.8,4.54,1610,2.67,217.6,17.35,78.39,5.9
O,28,2020,2,9,1800,2.65,3.33,2.92,40.89,62.96,55.58,3.16,4.74,4.18,2.14,3.8,1712,2.02,222.1,18.75,38.74,2.56
O,28,2020,2,9,1900,3.06,3.8,3.34,32.36,47.39,38.04,2.55,3.67,2.95,2.03,3.67,1847,1.84,213.3,24.85,1.7,0
O,28,2020,2,9,2000,3.06,3.94,3.43,28.1,39.67,34.29,2.22,3.06,2.68,1.25,2.7,1906,0.81,211.9,47.79,0,0
O,28,2020,2,9,2100,1.98,3.81,2.94,30.67,50.44,40.56,2.45,3.59,3.04,1.25,2.51,2011,0.38,180,67.38,0,0
O,28,2020,2,9,2200,2.05,4.21,2.66,39.81,52.27,47.94,3.24,3.73,3.54,1.26,2.22,2155,0.72,50.85,52.89,0,0
O,28,2020,2,9,2300,3.26,4.41,3.95,41.1,50.91,46.46,3.35,4.04,3.76,1.97,3.43,2214,0.58,129.5,68.02,0.01,0
O,28,2020,2,9,2400,2.45,4.21,3.44,47.6,70.35,58.25,3.85,5.12,4.53,2.08,3.98,2321,0.56,157.9,69.26,0,0
O,28,2020,2,10,100,1.98,2.79,2.44,70.41,76.78,73.66,5.1,5.55,5.36,2.1,5.12,38,1.31,205.4,49.62,0,0
O,28,2020,2,10,200,2.45,3.67,2.97,67.5,75.9,72.06,5.34,5.56,5.44,3.25,6.01,108,2.51,203.5,38.62,0.04,0
O,28,2020,2,10,300,3.26,3.74,3.57,67.5,72.65,69.42,5.35,5.71,5.47,3.06,5,241,2.41,204.1,37.44,0,0
O,28,2020,2,10,400,3.47,4.55,4.11,71.36,75.15,73.07,5.68,6.35,5.99,3.28,5.77,303,2.93,211.9,26.62,0,0
O,28,2020,2,10,500,4.55,5.22,4.92,75.48,79.21,77.48,6.45,6.84,6.72,4.1,6.17,444,3.69,207.8,25.62,0,0
O,28,2020,2,10,600,4.75,5.16,4.96,72.5,84.4,77.86,6.35,7.36,6.77,3.05,4.84,517,2.66,195.1,29.09,0,0
O,28,2020,2,10,700,4.68,5.97,5.51,80,98.1,94.6,6.85,9.02,8.56,4.2,6.29,654,3.85,198.9,23.29,0.01,0
O,28,2020,2,10,800,5.55,6.03,5.85,96.5,99.2,98,8.82,9.25,9.06,4.87,6.96,709,4.52,201.6,21.53,2.66,0
O,28,2020,2,10,900,5.96,6.7,6.31,96.4,99.5,98.1,9.17,9.59,9.37,4.27,6.07,847,3.83,207.6,26.01,22.17,0.3
O,28,2020,2,10,1000,6.7,7.51,7,95.8,97.8,97.1,9.56,9.94,9.72,3.39,5.79,908,2.95,197.1,29.14,44.16,0.59
O,28,2020,2,10,1100,7.11,7.58,7.35,96.2,98.7,97.8,9.86,10.16,10.03,3.64,5.57,1030,3.36,190.9,22.41,41.34,0.2
O,28,2020,2,10,1200,7.31,7.58,7.48,96.5,98.3,97.3,9.95,10.18,10.07,3.91,6.15,1118,3.67,209.7,20.06,60.22,4.42
O,28,2020,2,10,1300,7.17,7.45,7.32,95.8,97.9,97.1,9.84,10.1,9.94,4.7,6.73,1235,4.22,197.7,25.92,65.36,5.5
O,28,2020,2,10,1400,7.24,7.58,7.45,96.6,98,97.3,9.91,10.14,10.04,4.48,6.36,1332,4.14,198.3,22.4,69.9,5.4
O,28,2020,2,10,1500,7.51,8.19,7.81,96.9,98.2,97.6,10.07,10.62,10.33,4.32,6.04,1434,3.99,194.4,22.25,60.12,4.52
O,28,2020,2,10,1600,8.19,8.6,8.38,96.3,98.3,97.7,10.55,10.96,10.74,3.99,5.93,1527,3.66,192,23.32,47.06,1.47
O,28,2020,2,10,1700,8.46,8.66,8.58,96.6,98.5,97.8,10.79,11,10.91,3.91,5.44,1631,3.72,194.5,18.18,27.14,0
O,28,2020,2,10,1800,8.39,9.14,8.67,96.4,98.2,97.3,10.69,11.23,10.92,4.52,6.33,1708,4.24,190.4,20.03,8.42,0
O,28,2020,2,10,1900,8.87,9.27,9.06,95.9,98.3,97.1,11.08,11.3,11.18,3.59,6.08,1807,3.16,201.3,28.24,0.22,0
O,28,2020,2,10,2000,8.87,9.48,9.11,97.9,99.2,98.6,11.16,11.6,11.4,2.64,7.28,1911,1.7,206.1,48.27,0,0
O,28,2020,2,10,2100,9.27,9.68,9.45,95.4,98.6,97.2,11.31,11.71,11.5,2.52,6.33,2057,2.12,213.4,32.16,0,0
O,28,2020,2,10,2200,9.14,9.48,9.23,96,97.7,97,11.25,11.41,11.3,4.28,5.73,2101,4,223.2,20.79,0,0
O,28,2020,2,10,2300,9.41,10.15,9.88,96,98.1,97.4,11.33,12.16,11.86,3.87,5.08,2244,3.74,234.6,14.44,0,0
O,28,2020,2,10,2400,9.68,10.15,9.95,97.7,100,99.3,12.01,12.28,12.14,4.38,5.55,2313,4.22,230.8,15.23,0,0
O,28,2020,2,11,100,9.68,10.22,9.95,100,100,100,12.01,12.47,12.23,3.43,4.84,27,3.21,216,20.49,0,0
O,28,2020,2,11,200,9.88,10.15,9.99,100,100,100,12.18,12.4,12.27,2.04,4.08,102,1.68,207.2,33.9,0,0
O,28,2020,2,11,300,9.88,10.22,10.01,98.7,100,99.8,12.15,12.38,12.25,2.43,4.36,225,1.95,205.1,35.85,0,0
O,28,2020,2,11,400,10.02,10.83,10.49,95,99.3,96.9,12.06,12.53,12.29,2.26,4.3,316,1.47,190.4,48.01,0,0
O,28,2020,2,11,500,10.49,11.17,10.81,96.6,98.1,97.3,12.38,12.84,12.61,3.55,5.43,407,3.11,205.9,28.59,0,0
O,28,2020,2,11,600,11.1,11.98,11.58,96.5,98.6,97.4,12.81,13.69,13.29,3.77,7.4,538,3.09,195.9,34.41,0,0
O,28,2020,2,11,700,11.64,12.05,11.81,97.4,99,98.2,13.46,13.72,13.59,3,4.71,607,2.47,184.4,34.21,0,0
O,28,2020,2,11,800,11.71,12.45,12.06,98.2,99.2,98.8,13.56,14.28,13.9,2.55,4.87,745,1.84,197.5,42.76,1.53,0
O,28,2020,2,11,900,12.32,13.13,12.81,96.9,99.5,98.2,14.17,14.78,14.51,1.8,3.77,838,0.42,204.1,70.83,24.78,0.59
O,28,2020,2,11,1000,12.99,13.47,13.24,97,98.9,98.2,14.73,15.16,14.93,1.94,3.7,939,0.93,193.4,58.4,63.74,3.05
O,28,2020,2,11,1100,13.47,14.41,13.9,91.5,98.1,95.4,14.68,15.74,15.14,2.07,3.71,1035,1.18,27.07,53.08,201.4,9.82
O,28,2020,2,11,1200,13.6,14.41,13.96,88.2,96.4,93.8,14.35,15.43,14.94,2.21,5.17,1126,1.17,56.99,55.69,143.5,7.66
O,28,2020,2,11,1300,13.87,14.82,14.28,86,94.5,90.3,14.14,15.02,14.69,2.47,4.9,1222,1.5,50,50.61,248.4,12.38
O,28,2020,2,11,1400,14.48,15.35,14.81,81.6,91.6,86.9,13.98,15.36,14.62,1.88,4.03,1355,1.11,71.07,51.88,298.2,13.46
O,28,2020,2,11,1500,14.87,15.48,15.11,78.83,88.2,82.5,13.58,15.23,14.16,1.97,3.51,1420,1.35,59.08,45.38,291.9,14.63
O,28,2020,2,11,1600,14.47,14.94,14.65,78.69,86.5,81.9,13.02,14.63,13.65,1.77,4.04,1523,0.43,78.09,70.39,190.1,9.53
O,28,2020,2,11,1700,13.52,14.54,13.94,78.76,87.1,82.5,12.63,13.79,13.12,1.55,2.71,1637,0.72,51.75,59.3,94.8,5.5
O,28,2020,2,11,1800,12.11,13.53,12.82,84,92.6,88.4,12.57,13.41,13.06,1.08,2.09,1715,0.13,300.6,75.84,21.08,0.39
O,28,2020,2,11,1900,11.44,12.11,11.68,88.1,94.8,92.2,12.18,13.18,12.66,1.53,3.9,1843,0.24,0.45,74.28,0.9,0
O,28,2020,2,11,2000,11.17,11.71,11.41,86.7,91.3,89.4,11.81,12.34,12.05,1.34,2.66,1958,0.31,234.3,70.93,0,0
O,28,2020,2,11,2100,10.63,11.44,11.08,86,94.1,90.3,11.57,12.12,11.9,1.32,3.31,2027,0.3,348.8,71.35,0,0
O,28,2020,2,11,2200,10.02,10.83,10.39,89.9,95.8,93,11.33,12.03,11.71,1.38,3.3,2150,0.2,27.47,74.8,0,0
O,28,2020,2,11,2300,9.88,10.36,10.09,86.8,94.3,90.6,10.88,11.52,11.18,1.24,2.36,2250,0.24,356.5,72.58,0,0
O,28,2020,2,11,2400,9.48,10.49,10,84.2,95.8,90,10.59,11.4,11.03,1.36,2.67,2303,0.86,203.1,49.12,0,0
O,28,2020,2,12,100,9.14,10.29,9.57,85.4,97.2,92.9,10.68,11.37,11.07,0.92,2.67,5,0.37,355.9,62.67,0,0
O,28,2020,2,12,200,8.87,9.75,9.31,86.5,97.9,93.2,10.34,11.27,10.92,1.01,2.33,146,0.52,26.05,56.29,0,0
O,28,2020,2,12,300,8.8,10.15,9.43,78.98,97.9,88.3,9.79,11.23,10.41,0.87,1.66,212,0.44,256.7,57.18,0,0
O,28,2020,2,12,400,10.29,11.3,10.75,74.92,81.4,78.32,9.74,10.48,10.1,0.87,1.42,351,0.45,304.5,56.12,0,0
O,28,2020,2,12,500,8.73,11.1,10.63,77.5,92.7,81.3,10.13,10.84,10.39,0.81,2.33,416,0.41,315.7,56.78,0,0
O,28,2020,2,12,600,8.05,10.63,8.91,81.1,97.9,92.4,10.31,10.67,10.51,1.09,1.98,532,0.86,236.3,36.77,0,0
O,28,2020,2,12,700,9.2,10.9,9.91,79.26,90,85.3,9.99,10.63,10.41,0.71,1.52,658,0.55,238.5,38.76,0,0
O,28,2020,2,12,800,9.88,10.69,10.26,79.39,83.2,81.2,9.82,10.49,10.14,1.65,3.22,746,1.57,228.2,17.94,16.08,1.18
O,28,2020,2,12,900,9.95,10.49,10.09,81.8,88.5,85.7,10.34,10.92,10.57,2.8,3.82,826,2.75,223.4,11.75,85.3,4.81
O,28,2020,2,12,1000,9.54,10.02,9.81,87.4,96.6,91.4,10.74,11.77,11.07,2.21,3.96,935,1.79,217.3,35.06,103.3,6.09
O,28,2020,2,12,1100,9.54,10.69,10.05,92.3,97.2,95.1,11.37,12.03,11.7,1.75,3.38,1010,1.32,193,40.33,260.5,12.97
O,28,2020,2,12,1200,9.54,10.49,9.97,91.6,97.7,95,11.3,11.95,11.63,2.45,4.26,1139,2.07,198.1,32.17,288.5,13.56
O,28,2020,2,12,1300,9.54,10.22,9.96,92.5,98.1,95,11.42,11.88,11.62,3.04,4.84,1219,2.56,195.3,32.29,219.6,10.41
O,28,2020,2,12,1400,9.48,9.75,9.6,98.1,99.9,99.3,11.68,12.02,11.86,3.27,5.83,1344,2.58,189.4,37.16,119.2,6.09
O,28,2020,2,12,1500,9.75,10.15,9.98,98.5,100,99.3,11.9,12.4,12.17,3.9,5.77,1453,3.48,201,26.62,79.53,5.6
O,28,2020,2,12,1600,10.08,10.69,10.37,99.2,100,99.9,12.34,12.86,12.57,4.3,5.87,1521,3.76,206.3,28.73,59.04,5.01
O,28,2020,2,12,1700,10.56,10.76,10.66,98.4,100,99.1,12.65,12.81,12.71,3.58,5.72,1605,3,213.5,32.44,38.71,1.47
O,28,2020,2,12,1800,10.56,11.1,10.83,100,100,100,12.73,13.22,12.98,4.2,8.25,1757,3.6,197.2,30.61,14.89,0
O,28,2020,2,12,1900,10.9,11.37,11.12,100,100,100,13.03,13.46,13.23,4.04,7.17,1812,3.33,198.1,34.06,0.36,0
O,28,2020,2,12,2000,11.3,11.71,11.53,100,100,100,13.39,13.77,13.59,3.82,7.21,1950,2.94,203.8,38.84,0,0
O,28,2020,2,12,2100,11.57,11.84,11.67,100,100,100,13.63,13.89,13.72,4,6.76,2041,3.37,197.3,32.15,0,0
O,28,2020,2,12,2200,11.64,12.05,11.85,100,100,100,13.69,14.06,13.88,4.1,6.86,2130,3.61,203.2,27.85,0,0
O,28,2020,2,12,2300,11.71,12.12,11.94,100,100,100,13.75,14.14,13.96,3.8,6.01,2257,3.29,201.2,29.81,0,0
O,28,2020,2,12,2400,11.91,12.39,12.13,100,100,100,13.94,14.38,14.14,3.89,5.67,2349,3.36,205.3,29.84,0,0
O,28,2020,2,13,100,12.39,12.86,12.53,98.5,100,99.8,14.38,14.65,14.49,4.26,6.81,20,3.75,190.9,27.91,0,0
O,28,2020,2,13,200,12.66,13.06,12.85,96.9,99.7,98.4,14.49,14.71,14.59,4.12,6.52,155,3.68,201,26.43,0,0
O,28,2020,2,13,300,12.86,13.67,13.3,93.4,99.2,97,14.54,15.05,14.8,3.93,5.56,247,3.52,177.3,26.25,0,0
O,28,2020,2,13,400,13.26,13.94,13.54,93.9,98.3,96.5,14.75,15.15,14.97,3.54,6.16,349,2.71,186.7,39.09,0,0
O,28,2020,2,13,500,12.65,13.94,13.2,94.3,99.4,98.1,14.51,15.22,14.87,1.78,4.95,402,0.22,130.8,75.85,0,0
O,28,2020,2,13,600,11.84,12.66,12.09,99.4,100,99.8,13.84,14.6,14.06,1.45,2.58,508,0.92,35.03,49.01,0,0
O,28,2020,2,13,700,11.78,12.05,11.87,100,100,100,13.81,14.07,13.9,1.44,3.35,628,0.66,22.65,59.55,0,0
O,28,2020,2,13,800,10.49,11.84,11.08,95.4,100,99.4,12.32,13.88,13.12,1.41,4.88,749,0.5,23.6,65.12,2,0
O,28,2020,2,13,900,9.07,10.49,9.55,94.7,99,97.6,11.17,12.52,11.62,1.79,4.23,829,0.13,354.3,78.08,28.18,0.98
O,28,2020,2,13,1000,9.34,10.02,9.77,88.7,97.3,93.9,10.7,11.81,11.35,1.68,2.82,942,0.37,88.7,71.64,136.3,6.68
O,28,2020,2,13,1100,10.08,10.96,10.59,82.7,96.2,89.3,10.73,12.2,11.4,1.63,3.02,1049,1.11,208.7,45.79,270.8,13.65
O,28,2020,2,13,1200,10.56,10.96,10.83,82.4,91,86.3,10.74,11.75,11.19,1.71,4.32,1103,0.2,128.1,76.15,225.5,11.2
O,28,2020,2,13,1300,10.63,11.57,11.02,80.1,91.9,86.7,10.72,12.34,11.39,1.51,3.26,1228,0.45,78.32,67.91,310.4,15.23
O,28,2020,2,13,1400,10.89,11.64,11.21,75.66,87,81.9,10.03,11.74,10.89,1.66,3.23,1302,0.77,66.43,59.25,412,19.94
O,28,2020,2,13,1500,10.01,11.16,10.59,70.86,79.73,75.37,8.92,10.29,9.63,1.92,4,1426,1.62,38.79,32.25,455.4,23.67
O,28,2020,2,13,1600,8.05,10.08,8.99,73.9,82.4,78.84,8.55,9.59,9.04,2.79,4.71,1527,2.6,30.89,20.85,265.3,13.46
O,28,2020,2,13,1700,5.21,8.05,6.73,78.71,86,82.6,7.38,8.95,8.12,1.86,3.84,1634,1.56,33.94,32.81,126.1,7.07
O,28,2020,2,13,1800,3.38,5.28,4.25,81.6,87,84,6.54,7.58,6.95,1.95,4.16,1740,1.8,38,22.48,48.95,3.54
O,28,2020,2,13,1900,1.97,3.32,2.55,78.59,87.1,83.5,5.56,6.66,6.13,2.43,4.63,1835,2.2,21.44,24.78,1.97,0
O,28,2020,2,13,2000,1.03,1.97,1.48,75.48,79.88,77.44,5.03,5.62,5.26,2.93,4.44,1911,2.8,17.56,17.22,0.17,0
O,28,2020,2,13,2100,0.15,1.1,0.69,70.01,79.21,74.33,4.56,5.21,4.77,1.99,4.06,2003,1.66,27.45,32.88,0.07,0
O,28,2020,2,13,2200,-0.66,0.22,-0.21,74.07,82.5,78.39,4.54,4.88,4.71,1.19,2.55,2150,0.7,44.09,51.82,0.12,0
O,28,2020,2,13,2300,-1.4,-0.66,-1.1,81.7,87.3,85.1,4.63,4.94,4.79,1.67,3.02,2209,1.55,23.82,21.43,0,0
O,28,2020,2,13,2400,-1.67,-1.4,-1.59,81.5,88,85.2,4.42,4.85,4.64,1.85,2.9,2324,1.76,23.67,18.02,0,0
O,28,2020,2,14,100,-1.88,-1.2,-1.51,66.57,83.2,74.24,3.71,4.52,4.06,1.92,3.45,14,1.84,19.88,16.61,0,0
O,28,2020,2,14,200,-1.88,-1.47,-1.63,62.71,73.95,67.92,3.41,4,3.68,1.7,2.98,108,1.61,15.78,18.82,0,0
O,28,2020,2,14,300,-2.21,-1.61,-1.9,60.34,69.14,65.11,3.26,3.67,3.46,1.33,2.9,229,1.21,22.45,25.05,0.01,0
O,28,2020,2,14,400,-2.28,-1.47,-1.85,53.22,73.07,60.38,2.91,3.87,3.22,1.23,2.66,314,1.04,34.25,31.9,0,0
O,28,2020,2,14,500,-1.67,-1.47,-1.59,45.98,62.37,52.36,2.5,3.4,2.85,0.82,1.49,419,0.72,11.94,28.53,0.07,0
O,28,2020,2,14,600,-2.15,-1.47,-1.74,42.39,52.55,47.53,2.3,2.76,2.55,1.15,1.66,529,1.11,18.16,16.55,0,0
O,28,2020,2,14,700,-3.3,-2.21,-2.67,48.62,78.01,60.3,2.52,3.79,3.02,0.96,1.74,622,0.81,19.24,32.29,0,0
O,28,2020,2,14,800,-3.57,-2.08,-2.89,48.28,81.7,64.62,2.43,4.28,3.19,0.7,1.26,704,0.55,18.14,37.17,28.38,2.85
O,28,2020,2,14,900,-2.28,-0.86,-1.62,66.97,82.1,78.4,3.55,4.42,4.25,0.9,1.54,824,0.55,99.3,50.59,277.1,14.05
O,28,2020,2,14,1000,-1.27,0.62,-0.22,67.85,78.4,73.79,3.89,4.8,4.44,1.31,1.89,935,0.98,75.96,40.8,600.5,25.75
O,28,2020,2,14,1100,0.49,2.98,1.49,49.75,71.09,62.69,3.54,4.68,4.26,1.51,2.57,1049,1.2,70.89,37.01,1132,31.15
O,28,2020,2,14,1200,2.51,4.74,3.87,38.85,58.41,47.21,3.11,4.57,3.79,1.86,4.15,1155,1.37,46.6,41.42,1295,49.71
O,28,2020,2,14,1300,3.72,5.42,4.72,29.37,43.25,36.82,2.46,3.84,3.15,2.66,4.39,1245,2.49,43.17,20.32,1215,53.24
O,28,2020,2,14,1400,4.13,5.14,4.58,28.49,38.1,31.92,2.42,3.31,2.7,2.55,3.98,1322,2.3,44.2,25.46,744.1,27.31
O,28,2020,2,14,1500,3.25,4.67,3.86,30.8,38.31,34.23,2.48,3.15,2.75,2.12,3.59,1401,1.8,42.99,31.36,403.7,27.31
O,28,2020,2,14,1600,2.37,3.25,2.88,34.79,40,37.43,2.64,3,2.81,2.46,3.66,1529,2.14,42.72,28.88,155.1,9.53
O,28,2020,2,14,1700,1.3,2.44,1.93,35.34,41.63,38.5,2.49,2.94,2.7,2.17,4.02,1628,1.97,48.05,24.73,55.46,3.05
O,28,2020,2,14,1800,-0.26,1.37,0.58,36.09,45.77,40.8,2.26,3.01,2.6,1.67,3.05,1745,1.55,19.25,22.11,34.76,0.49
O,28,2020,2,14,1900,-0.93,-0.26,-0.71,36.29,44.35,39.83,2.09,2.63,2.31,0.69,1.46,1802,0.6,352.3,29.48,3.11,0
O,28,2020,2,14,2000,-1.81,-0.93,-1.44,37.04,48.21,42.82,2.11,2.62,2.35,0.61,1.16,1944,0.53,340.4,28.21,0.04,0
O,28,2020,2,14,2100,-2.42,-1.67,-2.09,41.37,50.52,44.52,2.12,2.6,2.33,0.56,1.3,2006,0.49,8.28,28.49,0,0
O,28,2020,2,14,2200,-2.96,-2.21,-2.59,34.67,52.28,41.85,1.76,2.58,2.11,0.62,1.3,2157,0.45,341.7,42.85,0,0
O,28,2020,2,14,2300,-2.76,-2.35,-2.56,25.73,41.17,32.76,1.3,2.09,1.66,0.58,1.11,2222,0.47,318.9,35.48,0,0
O,28,2020,2,14,2400,-3.57,-2.48,-3,25.53,47.14,38.29,1.29,2.24,1.87,0.68,1.53,2318,0.46,297.2,45.64,0,0
O,28,2020,2,15,100,-3.9,-1.8,-3.07,26.89,50.59,38.49,1.42,2.34,1.86,0.68,1.22,27,0.59,241.6,29.64,0.01,0
O,28,2020,2,15,200,-4.58,-1.8,-3.1,25.33,60.42,40.81,1.33,2.64,1.96,0.9,2.06,200,0.78,219,29.06,0,0
O,28,2020,2,15,300,-3.29,-2.21,-2.58,35.63,54.79,48.03,1.77,2.71,2.43,2.28,3.45,232,2.19,226.1,15.53,0.01,0
O,28,2020,2,15,400,-3.02,-2.62,-2.82,52.55,60.01,57.07,2.64,2.98,2.83,2.1,3.06,400,1.96,210.5,20.89,0,0
O,28,2020,2,15,500,-3.29,-2.62,-2.93,47.81,56.21,52.75,2.36,2.77,2.6,2.27,3.39,415,2.11,220.4,21.87,0,0
O,28,2020,2,15,600,-3.23,-2.68,-2.98,48.29,53.37,50.54,2.38,2.6,2.48,1.96,2.85,523,1.89,220.7,16.3,0,0
O,28,2020,2,15,700,-3.16,-2.89,-2.98,45.1,52.28,48.61,2.23,2.56,2.39,2.35,3.15,651,2.29,222.7,12.89,0.11,0
O,28,2020,2,15,800,-3.29,-2.34,-2.87,50.86,57.43,53.65,2.47,2.87,2.65,2.26,3.96,754,2.17,220.7,15.85,29.01,3.74
O,28,2020,2,15,900,-2.42,-1.47,-2.06,50.38,55.67,52.27,2.61,2.95,2.75,3.17,4.08,847,3.02,220,17.72,264.9,14.05
O,28,2020,2,15,1000,-1.94,0.49,-1.03,47.66,55.93,51.88,2.71,3.19,2.94,2.9,4.54,945,2.52,198.5,29.26,598.3,25.16
O,28,2020,2,15,1100,-0.87,1.29,0.22,46.11,54.63,51.06,2.9,3.48,3.17,3.21,4.88,1014,2.95,213.8,23.05,1140,33.21
O,28,2020,2,15,1200,0.69,2.64,1.67,49.62,55.91,52.1,3.24,3.89,3.59,3.38,5.28,1133,2.91,188.9,30.08,1287,52.17
O,28,2020,2,15,1300,1.96,4.13,2.97,48.53,56.31,51.8,3.54,4.37,3.91,2.99,4.6,1208,2.74,195.8,23.31,1120,49.32
O,28,2020,2,15,1400,2.91,5.08,3.93,42.98,55.43,49.01,3.62,4.38,3.96,2.89,4.19,1312,2.61,189.3,25.13,761.7,28.98
O,28,2020,2,15,1500,3.52,5.01,4.04,41.08,47.45,43.8,3.28,4.03,3.57,2.81,4.18,1428,2.66,197.5,18.36,431.3,27.51
O,28,2020,2,15,1600,3.05,3.79,3.39,41.29,49.21,45.36,3.24,3.79,3.53,2.76,4.48,1507,2.58,202.4,21,247.5,13.85
O,28,2020,2,15,1700,2.31,2.98,2.64,46.09,53.54,49.7,3.47,3.92,3.67,2.3,4.07,1616,1.91,199.5,33.51,98.6,5.9
O,28,2020,2,15,1800,1.16,2.24,1.78,50.84,58.83,54.35,3.65,3.93,3.77,2.14,3.47,1740,1.98,214.1,22.27,57.98,4.23
O,28,2020,2,15,1900,0.01,1.16,0.61,56.87,66.15,61.03,3.78,4.06,3.89,1.84,2.75,1821,1.74,212.8,19.43,2.98,0
O,28,2020,2,15,2000,-0.53,0.08,-0.22,64.73,72.99,68.86,3.98,4.29,4.14,2.6,3.91,1924,2.48,218.8,17.08,0,0
O,28,2020,2,15,2100,-1,-0.53,-0.74,72.92,76.25,74.53,4.25,4.42,4.31,1.8,3.9,2012,1.49,222.2,33.71,0,0
O,28,2020,2,15,2200,-0.93,0.29,-0.27,70.49,75.57,72.39,4.21,4.47,4.34,2.01,3.37,2134,1.75,212.5,28.82,0,0
O,28,2020,2,15,2300,0.16,0.9,0.51,71.24,74.28,73.02,4.46,4.76,4.63,2.57,4.07,2253,2.33,225.8,24.68,0,0
O,28,2020,2,15,2400,0.7,1.17,0.95,71.71,73.95,72.77,4.7,4.83,4.76,3.05,4.31,2305,2.83,228.8,21.66,0,0
O,28,2020,2,16,100,0.83,1.37,1.15,71.77,73.94,72.68,4.73,4.88,4.82,2.89,4.74,6,2.62,212.4,24.68,0,0
O,28,2020,2,16,200,-0.59,1.23,0.14,72.72,80,76.68,4.63,4.91,4.73,1.59,3.15,113,0.28,314.5,73.41,0,0
O,28,2020,2,16,300,-0.12,2.46,1.85,67.71,79.49,71.71,4.78,5.09,5,2.71,4.51,255,2.47,212.2,24.53,0.09,0
O,28,2020,2,16,400,1.1,2.45,1.61,68.18,73.12,70.73,4.7,5.03,4.85,2.33,3.42,345,2.21,205.5,18.42,0,0
O,28,2020,2,16,500,-0.73,1.71,0.11,68.65,81.1,76.26,4.6,4.81,4.69,1.57,3.33,409,0.49,307.2,67.12,0,0
O,28,2020,2,16,600,-0.59,0.08,-0.32,77.94,81.2,79.65,4.68,4.84,4.75,1.05,1.96,513,0.73,353.8,45.03,0.09,0
O,28,2020,2,16,700,-0.39,0.29,-0.07,77.26,82.7,79.53,4.77,4.98,4.83,0.64,1.48,613,0.53,347.1,33.22,0.04,0
O,28,2020,2,16,800,0.22,1.1,0.67,74.28,80.6,77.08,4.81,5.18,4.94,0.79,1.54,755,0.59,345.9,40.6,11.02,0.1
O,28,2020,2,16,900,0.35,2.59,1.25,69.13,81.9,76.32,4.93,5.3,5.1,0.87,1.58,846,0.39,347.7,60.4,60.04,5.5
O,28,2020,2,16,1000,1.5,3.53,2.75,69.26,79.15,74.55,4.94,5.95,5.55,1.44,3.11,915,1.07,183,41.16,131.4,6.39
O,28,2020,2,16,1100,3.06,4,3.72,76.23,79.95,78.43,5.87,6.48,6.25,1.21,2.34,1002,0.74,154.5,50.3,183.5,8.75
O,28,2020,2,16,1200,3.26,3.93,3.66,77.17,81.4,79.68,6,6.54,6.33,0.76,1.89,1137,0.28,90.7,64.37,174.7,8.06
O,28,2020,2,16,1300,4,5.01,4.54,74.59,81.6,77.18,6.34,6.72,6.52,0.82,1.5,1207,0.45,111.7,54.59,309.3,15.33
O,28,2020,2,16,1400,4.27,5.08,4.57,75.67,79.73,77.71,6.45,6.75,6.57,0.92,1.64,1312,0.62,83.2,46.32,308.3,15.03
O,28,2020,2,16,1500,4.74,5.21,4.98,73.77,76.95,75.18,6.44,6.69,6.55,0.78,1.46,1409,0.62,141.3,37.54,231.9,11.49
O,28,2020,2,16,1600,4.4,4.87,4.68,75.53,78.38,76.95,6.45,6.74,6.56,0.6,1.09,1549,0.41,120.6,45.14,165.3,8.64
O,28,2020,2,16,1700,4.6,5.08,4.86,76.21,80.3,77.69,6.58,6.87,6.71,0.42,1.05,1636,0.26,121.5,49.82,111.2,5.89
O,28,2020,2,16,1800,4.67,4.88,4.8,76.75,79.73,78.16,6.6,6.86,6.72,0.32,0.71,1717,,,,47.01,3.24
O,28,2020,2,16,1900,4.67,4.94,4.79,70.05,79.39,75.75,6,6.85,6.51,0.33,1.05,1848,0.25,270.1,39.94,1.79,0
O,28,2020,2,16,2000,4.14,4.81,4.44,69.04,76.43,72.04,5.89,6.3,6.04,0.43,0.96,1931,0.31,343.5,42.1,0,0
O,28,2020,2,16,2100,4.21,4.62,4.43,71.76,73.99,72.58,6.01,6.16,6.08,0.32,0.72,2047,0.23,260.1,41.49,0.01,0
O,28,2020,2,16,2200,4.41,4.82,4.59,64.38,72.44,68.67,5.52,6.14,5.82,0.37,1.01,2125,0.3,309,35.32,0,0
O,28,2020,2,16,2300,4,4.82,4.47,68.58,76.3,71.48,5.81,6.26,6,0.3,0.73,2255,0.19,268.3,48.78,0.01,0
O,28,2020,2,16,2400,3.26,4.21,3.75,75.69,81,78.18,6.11,6.33,6.24,0.4,1.04,2328,0.37,254,25.27,0,0
O,28,2020,2,17,100,3.74,4.21,3.95,76.17,78.94,77.73,6.19,6.37,6.3,0.41,1.07,32,0.35,256.5,32.45,0,0
O,28,2020,2,17,200,3.53,4.01,3.83,73.59,78.2,76.49,5.81,6.34,6.14,0.46,1.05,155,0.42,341.7,23.58,0,0
