site,cs,yr,month,day,hour,tmin_open,tmax_open,tavg_open,rhmin_open,rhmax_open,rhavg_open,min_vp_open,max_vp_open,avg_vp_open,mean_wind,max_wind_speed,max_wind_time,mean_wind_vector,mean_wind_dir,std_dev_wind_dir,par,totalsolar
,28,2023,3,22,2300,8.41,9.56,9.17,87.3,91.5,89,10.09,10.54,10.33,2.5,3.88,2243,2.29,189.4,23.61,0,-0.1
,28,2023,3,22,2400,9.09,10.37,9.73,83.6,90.3,87.2,10.32,10.62,10.51,2.31,4.08,2354,2.03,187.5,28.23,0,-0.08
,28,2023,3,23,100,9.9,10.44,10.23,84.1,86.9,85.6,10.54,10.83,10.66,1.76,3.8,58,1.32,172.1,40.48,0,-0.08
,28,2023,3,23,200,10.17,10.64,10.43,84.1,86.9,85.5,10.67,10.92,10.79,3.16,4.73,155,3.03,185.8,16.1,0,-0.08
,28,2023,3,23,300,9.9,10.44,10.2,84.8,87.6,85.9,10.53,10.78,10.69,2.37,3.82,204,2.18,185.5,22.97,0,-0.08
,28,2023,3,23,400,9.22,9.9,9.49,87.9,90.5,89.4,10.38,10.83,10.6,1.21,1.88,331,0.98,169.8,35.2,0,-0.11
,28,2023,3,23,500,9.19,9.9,9.49,79.21,87.7,83,9.44,10.41,9.84,1.2,2.06,405,0.74,186.3,49.99,0,-0.1
,28,2023,3,23,600,8.98,9.63,9.21,77.39,84.3,81.6,9.18,9.75,9.5,1.12,2.2,516,0.35,205.8,66.98,0,-0.1
,28,2023,3,23,700,8.98,9.56,9.22,76.51,80.7,78.19,8.9,9.28,9.1,1.05,1.55,651,0.82,320.8,37.95,12.78,0.61
,28,2023,3,23,800,9.49,11.39,10.92,64.93,78.13,70.42,8.63,10.28,9.18,0.82,1.35,715,0.63,11.77,38.72,124.9,5.2
,28,2023,3,23,900,11.52,12.13,11.83,64.86,74.2,69.87,8.93,10.44,9.68,1,1.93,820,0.9,38.12,25.13,280.5,10.87
,28,2023,3,23,1000,11.72,12.87,12.14,68.1,76.7,73.08,9.45,11.24,10.34,0.94,1.68,904,0.78,34.14,32.91,350.4,14.3
,28,2023,3,23,1100,12.46,15.5,13.5,65.66,76.15,71.26,10.29,12.43,11.02,1.05,2.16,1056,0.86,67.86,34.8,579,22.86
,28,2023,3,23,1200,15.16,16.45,15.88,54.42,66.67,59.51,9.91,12.22,10.73,1.31,2.54,1104,1,115.6,39.53,663.9,27.32
,28,2023,3,23,1300,16.18,18.48,17.13,54.55,62.13,58.03,10.54,12.64,11.33,1.54,2.46,1250,1.18,115.5,39.46,893,35.83
,28,2023,3,23,1400,18.07,19.49,18.58,50.42,58.82,54.58,11.01,13.08,11.67,1.71,3.14,1308,0.85,138.6,57.54,901,36.86
,28,2023,3,23,1500,17.53,18.61,17.93,53.54,59.7,55.44,10.79,12.4,11.39,1.8,2.96,1446,1.15,141,48.8,333.6,13.65
,28,2023,3,23,1600,17.26,18.21,17.67,51.85,58.69,55.15,10.63,11.56,11.14,1.5,3.32,1511,0.84,92.7,53.93,223.8,11.11
,28,2023,3,23,1700,17.33,17.67,17.54,53.48,59.37,55.75,10.69,12,11.17,1.13,2.66,1629,0.47,88,62.07,142.6,5.82
,28,2023,3,23,1800,16.73,17.4,17.01,55.71,59.3,57.5,10.88,11.32,11.14,0.92,1.85,1748,0.23,97.9,70.01,72.35,2.69
,28,2023,3,23,1900,16.25,16.86,16.47,58.15,61.53,60.31,11.12,11.45,11.29,0.83,1.93,1804,0.45,190.9,54.95,19.42,0.59
,28,2023,3,23,2000,16.19,16.52,16.35,60.59,62.75,61.47,11.29,11.59,11.42,0.87,1.77,1947,0.69,202.8,36.87,0,-0.07
,28,2023,3,23,2100,15.37,16.46,15.95,61.33,65.12,63.09,11.17,11.6,11.43,1.62,2.49,2033,1.52,187.6,20.17,0,-0.09
,28,2023,3,23,2200,15.21,15.78,15.49,58.89,63.77,60.4,10.37,11.2,10.63,1.56,3.32,2138,1.38,201.1,27.92,0,-0.1
,28,2023,3,23,2300,14.36,15.44,14.93,57.88,60.42,59.08,9.63,10.42,10.03,1.32,2.9,2243,0.98,189.7,41.01,0,-0.1
,28,2023,3,23,2400,13.22,14.3,13.73,59.04,62.15,60.43,9.31,9.72,9.49,0.82,1.61,2305,0.43,309.1,55.87,0,-0.08
,28,2023,3,24,100,13.08,13.69,13.45,59.31,62.36,60.49,9.24,9.44,9.33,0.64,1.35,58,0.28,300.2,60.72,0,-0.08
,28,2023,3,24,200,12.74,13.35,13.07,61.07,65.94,63.09,9.28,9.75,9.48,0.81,1.29,150,0.72,336.5,26.84,0,-0.08
,28,2023,3,24,300,12.95,13.35,13.15,64.32,67.5,65.87,9.74,10.15,9.95,0.86,1.57,220,0.74,343.2,30.4,0,-0.1
,28,2023,3,24,400,12.67,13.35,12.97,65.34,74.2,69.29,9.98,11.02,10.35,1.13,2.28,313,0.06,144,78.9,0,-0.09
,28,2023,3,24,500,12.67,13.22,12.99,73.53,81.4,78.17,10.96,12.25,11.69,1.19,2.09,416,0.52,40.66,60.72,0,-0.09
,28,2023,3,24,600,12.98,13.42,13.17,80.7,84.1,82.7,12.11,12.74,12.52,1.11,1.9,503,0.35,41.47,67.11,0,-0.07
,28,2023,3,24,700,13.08,13.42,13.26,82.6,87.1,85,12.6,13.34,12.95,1.02,2.5,617,0.39,156.5,63.69,5.76,0.27
,28,2023,3,24,800,13.35,13.82,13.65,85.8,87.7,86.9,13.25,13.76,13.56,0.95,1.88,730,0.41,96.8,61.26,50.33,1.99
,28,2023,3,24,900,13.68,15.04,14.12,81.1,87.9,86.3,13.67,14.14,13.89,1.09,2.32,809,0.71,49.75,47.95,162.1,6.25
,28,2023,3,24,1000,15.1,19.57,17.45,59.56,82.1,69.9,13.35,14.54,13.87,1.77,3.25,923,1.3,71.66,41.67,886,31.27
,28,2023,3,24,1100,17.87,20.27,19.1,55.23,67.28,60.38,12.47,14.36,13.33,2.07,3.37,1058,0.95,101.3,59.67,1309,54.03
,28,2023,3,24,1200,19.49,21.39,20.72,51.58,59.63,54.79,12.76,13.94,13.38,2.75,4.08,1145,2.47,162.3,25.79,1623,65.01
,28,2023,3,24,1300,20.17,21.8,20.89,49.35,54.56,52.13,11.99,13.62,12.87,3.47,6.22,1256,3.12,160,25.68,1621,66.28
,28,2023,3,24,1400,20.18,21.87,21.24,38.65,52.26,44.01,9.8,12.58,11.09,3.43,5.13,1303,2.94,156.8,30.7,947,42.17
,28,2023,3,24,1500,20.52,21.8,21.06,42.31,52.19,47.15,10.42,12.86,11.76,2.8,4.24,1432,2.45,163.3,28.67,580,24.2
,28,2023,3,24,1600,19.4,20.86,20.14,46.98,54.63,50.45,11.06,12.54,11.89,2.44,4.77,1532,2.06,171.8,31.64,273.4,12.97
,28,2023,3,24,1700,18.35,19.43,18.87,52.6,56.86,55.27,11.75,12.32,12.04,2.06,3.69,1645,1.69,193.9,34.63,98,3.68
,28,2023,3,24,1800,17.74,18.39,18.08,55.78,62.01,58.42,11.79,12.58,12.11,2.34,4.1,1749,1.91,184.4,34.65,57.18,1.74
,28,2023,3,24,1900,16.73,17.74,17.36,59.23,63.63,61.83,11.31,12.68,12.25,1.44,3.38,1813,0.95,177.8,47.23,19.77,0.52
,28,2023,3,24,2000,15.61,17.1,16.36,57.07,69.73,61.88,11.05,12.39,11.49,1.51,2.88,1932,0.92,220.8,50.58,0,-0.12
,28,2023,3,24,2100,14.5,15.51,14.89,70.17,79.28,76.01,12.29,13.13,12.86,2.47,5.79,2023,1.46,213.2,51.8,0,-0.1
,28,2023,3,24,2200,14.36,14.57,14.49,78.81,80.3,79.57,13.04,13.19,13.12,2.76,4.95,2105,2.39,195.3,29.38,0,-0.09
,28,2023,3,24,2300,14.29,14.63,14.48,80.2,81.9,80.7,13.11,13.4,13.29,2.51,5.85,2243,1.46,193.7,52.42,0,-0.09
,28,2023,3,24,2400,13.96,14.43,14.15,81.8,84.7,83.1,13.29,13.56,13.4,3.68,6.45,2339,2.99,193.7,35.01,0,-0.07
,28,2023,3,25,100,13.69,14.1,13.9,84.6,88,86.3,13.52,13.86,13.7,4,6.41,25,3.1,199.4,38.5,0,-0.1
,28,2023,3,25,200,13.15,13.76,13.39,86.5,88,87.4,13.23,13.73,13.41,5.53,7.59,135,4.6,194.1,33.21,0,-0.08
,28,2023,3,25,300,12.81,13.22,13.06,86.3,91,88.1,13.05,13.51,13.24,5.71,8.1,233,5.07,172.6,27.19,0,-0.09
,28,2023,3,25,400,12.34,12.95,12.53,90.9,96.5,94.7,13.43,13.89,13.74,4.58,6.79,337,4.06,182.2,27.39,0,-0.11
,28,2023,3,25,500,10.58,12.4,11.75,89.2,96.3,93.6,11.56,13.86,12.92,2.31,4.63,404,0.65,114.3,68.77,0,-0.08
,28,2023,3,25,600,9.15,10.51,9.7,87,94.8,91.7,10.6,11.79,11.02,1.76,3.77,512,0.17,37.63,77.08,0,-0.09
,28,2023,3,25,700,7.8,9.22,8.56,82.9,95.1,91.5,9.06,11.01,10.19,1.3,2.73,633,0.35,265.9,69.34,1.01,-0.07
,28,2023,3,25,800,8.14,9.29,8.8,75.56,89.7,83.3,8.66,10.24,9.43,1.09,1.97,705,0.8,235.4,42.02,71.37,2.84
,28,2023,3,25,900,9.09,11.66,10.38,65,90.1,78.26,8.79,10.92,9.84,1.03,1.98,842,0.57,195.8,54.2,276.1,9.91
,28,2023,3,25,1000,11.39,15.14,12.71,50.3,80.3,68.67,8.39,11.76,10.03,1.51,2.33,918,1.31,178.3,29.27,824,30.68
,28,2023,3,25,1100,15.31,18.41,16.74,26.67,60.59,40.68,5.53,10.64,7.71,1.65,3.48,1041,0.95,110.1,52.82,1462,61.33
,28,2023,3,25,1200,17.33,19.37,18.09,25.86,41.26,33.17,5.27,8.61,6.89,2.34,3.46,1101,1.77,74.44,40,1620,69.37
,28,2023,3,25,1300,17.87,20.11,19,32.02,39.53,35.32,7.05,8.74,7.76,2.11,4.39,1201,1.39,107.2,47.51,1655,71.95
,28,2023,3,25,1400,18.15,19.97,19.15,27.62,36.62,32.34,6.23,8.37,7.17,2.3,4.59,1352,1.54,75.69,46.53,934,47.23
,28,2023,3,25,1500,17.37,19.37,18.19,31.88,43.12,37.45,6.82,8.55,7.81,2.39,5.21,1441,1.51,80.2,49.26,505,21.32
,28,2023,3,25,1600,17,17.88,17.51,38.52,44.14,40.92,7.67,8.79,8.18,1.96,4.06,1504,0.87,82.6,60.4,267.3,13.37
,28,2023,3,25,1700,16.52,17.4,16.95,38.38,45.22,41.09,7.39,8.72,7.93,1.74,3.56,1632,0.53,82.1,67.69,117.1,4.62
,28,2023,3,25,1800,15.64,16.86,16.15,38.99,48.81,44.36,7.49,9.09,8.13,1.69,4.5,1733,0.77,50.76,59.81,70.72,2.52
,28,2023,3,25,1900,14.97,15.98,15.48,44.14,50.64,47.17,7.94,8.7,8.29,1.61,2.89,1820,0.74,37.06,59.43,19.88,0.58
,28,2023,3,25,2000,14.64,15.65,15.14,48.68,52.87,51.13,8.43,9.15,8.79,1.77,3.3,1954,0.74,66.31,61.82,0.01,-0.08
,28,2023,3,25,2100,14.43,15.59,14.89,50.98,55.92,53.93,8.98,9.39,9.12,1.07,2.3,2004,0.1,71.63,77.06,0,-0.11
,28,2023,3,25,2200,13.83,14.57,14.25,54.98,57.55,56.13,9.03,9.17,9.11,0.93,2.45,2134,0.59,20.49,48.83,0,-0.09
,28,2023,3,25,2300,12.95,14.16,13.55,56.33,61.75,59.02,9.08,9.25,9.15,0.84,1.73,2241,0.49,348.7,52.31,0,-0.08
,28,2023,3,25,2400,12.54,13.62,13.07,58.56,61.41,59.92,8.75,9.19,9.01,0.89,1.64,2337,0.54,347.3,51.03,0,-0.09
,28,2023,3,26,100,12.13,12.88,12.56,56.74,60.12,58.11,8.13,8.81,8.45,0.89,1.63,27,0.6,338.7,46.29,0,-0.07
,28,2023,3,26,200,11.66,12.34,12.01,56.26,59.31,57.8,7.97,8.26,8.1,1.02,1.71,155,0.88,340,30.14,0,-0.08
,28,2023,3,26,300,11.05,11.93,11.49,56.67,63.17,60.15,7.87,8.37,8.15,0.99,1.43,231,0.9,318.8,24.03,0,-0.08
,28,2023,3,26,400,11.59,12.13,11.86,54.91,57.14,56.11,7.62,7.97,7.79,0.74,1.19,305,0.51,322.6,44.83,0,-0.1
,28,2023,3,26,500,11.66,12.13,11.91,51.79,55.18,53.65,7.27,7.72,7.47,0.59,1.49,459,0.47,336.8,35.89,0,-0.08
,28,2023,3,26,600,9.29,12.03,10.97,51.59,80.6,61.62,7.2,9.59,8.01,0.8,2.12,547,0.67,316.7,32.59,0,-0.09
,28,2023,3,26,700,9.29,11.12,10.47,55.38,80.6,64.16,7.22,9.6,8.1,0.92,2.3,651,0.64,291,44.67,6.41,0.16
,28,2023,3,26,800,9.7,11.79,10.77,60.93,77.45,67.61,7.46,10.29,8.74,1.01,1.81,756,0.74,25.24,42.14,156.9,7
,28,2023,3,26,900,10.3,11.59,10.79,55.99,76.61,68.01,7.49,9.92,8.79,0.87,2.6,812,0.56,43.02,48.48,157.2,5.55
,28,2023,3,26,1000,10.37,11.39,10.81,61.75,77.45,67.23,7.9,9.86,8.71,0.77,1.69,914,0.53,137.3,45.71,228.2,8.71
,28,2023,3,26,1100,10.64,12.88,11.8,53.76,68.92,61.43,7.9,9.24,8.49,0.75,1.37,1056,0.57,145.9,39.41,364.6,14.53
,28,2023,3,26,1200,12.81,15.3,14.5,49.75,59.64,53.09,7.68,9.53,8.76,1.23,1.76,1152,0.92,94.5,40.96,865,34.77
,28,2023,3,26,1300,14.63,17.03,15.34,44.68,56.15,50.62,8.11,10,8.81,1.3,2.64,1259,0.95,164.9,41.7,607.5,23.68
,28,2023,3,26,1400,16.32,18.15,17.22,40.21,48.2,44.32,7.86,9.44,8.7,1.93,3.12,1358,1.7,161.4,27.9,794.2,36.74
,28,2023,3,26,1500,16.66,19.16,18.12,41.83,48.47,44.88,8.33,10.51,9.34,1.78,3.32,1416,1.39,132.3,37.85,591.8,25.49
,28,2023,3,26,1600,17.61,18.35,17.94,38.58,50.77,44.4,7.81,10.48,9.13,1.25,3,1559,0.86,55.59,45.61,292.9,14.2
,28,2023,3,26,1700,16.73,17.81,17.33,39.33,55.24,48.73,7.89,10.55,9.62,1.39,2.64,1621,0.97,200,44.34,165.8,6.78
,28,2023,3,26,1800,15.71,16.66,16.24,54.76,63.02,59.51,10.38,11.3,10.98,1.74,3.25,1746,1.6,211,23.28,82.5,3.02
,28,2023,3,26,1900,14.7,15.78,15.23,62.35,74.13,67.7,11.09,12.39,11.7,2.33,3.56,1838,2.23,208.4,17.16,19.61,0.51
,28,2023,3,26,2000,13.42,14.63,13.9,74.13,86.3,82.3,12.34,13.51,13.06,2.58,3.53,1927,2.46,226.4,17.23,0.01,-0.08
,28,2023,3,26,2100,13.55,14.84,14.34,67.5,84.1,73.9,11.18,13.05,12.06,2.8,3.69,2038,2.75,231.2,11.01,0,-0.09
,28,2023,3,26,2200,14.1,14.91,14.57,64.49,71.46,68.65,10.62,12,11.39,1.29,2.7,2103,1.16,220.8,26.18,0,-0.08
,28,2023,3,26,2300,13.49,14.5,14.04,68.65,80.4,76.07,11.23,12.6,12.18,1.76,2.81,2230,1.47,220.5,33,0,-0.09
,28,2023,3,26,2400,12.54,13.55,13.04,81,89.4,85.8,12.48,13.1,12.87,1.26,2.8,2311,0.95,213,40.25,0,-0.1
,28,2023,3,27,100,11.73,12.47,12.08,87.7,95.6,91.8,12.63,13.28,12.93,1.5,3.18,12,0.36,183.7,70.75,0,-0.08
,28,2023,3,27,200,11.79,12.54,12.15,90.5,95.1,93,12.94,13.47,13.17,1.81,4.28,158,1.33,173.5,41.62,0,-0.08
,28,2023,3,27,300,12.27,12.61,12.4,90.1,93.4,91.9,12.88,13.39,13.22,3.14,4.78,205,2.7,173.1,30.33,0,-0.06
,28,2023,3,27,400,11.93,12.34,12.16,88.7,91.1,89.9,12.61,12.99,12.74,1.83,3.94,312,0.71,164.6,63.28,0,-0.09
,28,2023,3,27,500,11.86,12.4,12.17,88.1,91.3,89.6,12.58,12.88,12.69,1.22,2.2,413,0.83,14.81,45.82,0,-0.09
,28,2023,3,27,600,11.93,12.27,12.06,89.3,93.1,92.2,12.7,13.19,12.97,1.38,2.65,519,0.41,72.96,68.02,0,-0.07
,28,2023,3,27,700,12.13,12.47,12.28,91,93,92,13.08,13.24,13.14,1.61,3.01,632,1.25,32.47,38.19,1.54,-0.02
,28,2023,3,27,800,12.27,12.67,12.43,87.3,92.5,91,12.78,13.25,13.11,1.24,2.57,713,0.12,199.4,77.03,16.98,0.55
,28,2023,3,27,900,12.71,14.57,13.17,81.1,90,87.2,12.72,13.88,13.19,0.98,2.24,809,0.36,67.25,64.62,170.4,6.41
,28,2023,3,27,1000,14.57,15.51,15.2,68.78,85.1,75.19,11.65,14.26,12.98,1.14,2.13,914,0.6,115,55.54,407.7,16.12
,28,2023,3,27,1100,15.27,17.88,16.49,56.86,73.31,65.29,11.3,13.71,12.23,1.67,3.21,1013,1.12,93.4,46.35,836,35.23
,28,2023,3,27,1200,16.52,20.11,18.61,41.93,61.12,51.93,9.65,12.68,11.09,1.84,3.89,1147,0.85,117.7,59.34,1302,52.38
,28,2023,3,27,1300,17.54,21.4,18.92,44.34,54.02,48.84,9.81,11.78,10.67,1.91,3.34,1240,1.13,96,51.65,1016,42.11
,28,2023,3,27,1400,17.84,21.4,19.64,40.21,50.7,44.58,9.33,11.09,10.18,1.8,3.56,1352,1.17,41.27,48.06,934,38.66
,28,2023,3,27,1500,17.74,20.31,18.7,31.34,41.16,35.11,6.36,9.44,7.59,2.21,4.05,1459,1.76,30.44,36.55,518.9,22.46
,28,2023,3,27,1600,17.51,18.15,17.85,28.63,34.32,30.96,5.74,7.09,6.33,1.95,4.04,1507,1.58,34.14,35.51,182.1,14.56
,28,2023,3,27,1700,16.79,17.78,17.24,29.45,36.96,33.38,5.95,7.13,6.56,1.13,2.52,1608,0.52,38.28,59.61,66.1,2.22
,28,2023,3,27,1800,15.71,16.73,16.22,33.37,36.83,35.04,6.18,6.79,6.45,0.87,2.16,1726,0.19,0.45,71.58,47.63,1.35
,28,2023,3,27,1900,14.37,15.65,15.13,35.27,41.84,37.97,6.26,6.9,6.52,1.04,2.44,1838,0.74,11.59,43.56,20.25,0.53
,28,2023,3,27,2000,13.01,14.71,13.8,38.66,42.52,40.32,6.13,6.79,6.36,1.06,1.53,1922,0.96,344,24.63,0.07,-0.09
,28,2023,3,27,2100,11.79,13.08,12.56,41.57,48.41,44.68,6.23,6.72,6.49,0.88,1.19,2007,0.8,339.9,24.88,0,-0.07
,28,2023,3,27,2200,11.52,11.86,11.7,48.1,50.17,48.87,6.62,6.83,6.71,0.84,1.16,2115,0.74,305.6,27.63,0,-0.1
,28,2023,3,27,2300,10.91,11.52,11.25,48.34,51.39,49.68,6.52,6.71,6.62,0.88,1.16,2216,0.79,299.7,25.49,0,-0.09
,28,2023,3,27,2400,10.41,11.05,10.73,50.1,51.93,51.28,6.5,6.72,6.6,0.6,0.84,2400,0.57,269.9,16.89,0,-0.08
,28,2023,3,28,100,10.24,10.51,10.38,49.7,52.74,50.93,6.25,6.61,6.41,0.55,0.96,15,0.5,275.6,25.23,0,-0.12
,28,2023,3,28,200,9.49,10.24,9.78,49.29,53.35,51.72,5.87,6.36,6.25,0.62,1.07,155,0.52,271.5,33.02,0,-0.08
,28,2023,3,28,300,9.02,9.63,9.33,49.66,53.96,51.39,5.8,6.21,6.03,0.77,1.03,300,0.67,297.5,28.98,0,-0.1
,28,2023,3,28,400,9.02,9.63,9.31,38.86,53.49,46.6,4.59,6.19,5.46,1.11,1.85,350,1.01,1.33,24.13,0,-0.09
,28,2023,3,28,500,8.78,9.56,9.09,37.51,44.45,40.82,4.31,5.27,4.71,1.24,1.65,410,1.15,356.7,21.52,0,-0.09
,28,2023,3,28,600,8.98,10.37,9.67,27.35,41.71,33.73,3.44,4.79,4.04,1.04,1.84,510,0.77,344.5,41.75,0,-0.09
,28,2023,3,28,700,9.56,11.25,10.18,21.53,35.82,28.03,2.86,4.29,3.47,0.57,1.09,602,0.37,286.3,47.66,16.62,0.6
,28,2023,3,28,800,10.78,12.27,11.38,20.99,32.97,25.15,2.91,4.38,3.38,0.53,1.23,713,0.22,229.6,62.33,115.8,4.89
,28,2023,3,28,900,11.79,12.4,12.03,22.95,47.87,40,3.3,6.68,5.61,0.48,0.95,818,0.23,146,57.9,305.3,12.36
,28,2023,3,28,1000,12.07,13.41,12.79,37.78,46.98,41.98,5.75,6.94,6.2,0.93,1.68,927,0.64,118,45.21,482.8,19.6
,28,2023,3,28,1100,12.06,13.48,12.88,37.16,49.55,44.68,5.64,7.2,6.63,0.99,1.48,1004,0.8,96.5,35.69,370.2,14.82
,28,2023,3,28,1200,11.85,14.09,13.22,42.44,48.4,45.53,6.17,7.61,6.92,1.13,1.89,1138,0.94,90.4,32.92,557.5,22.7
,28,2023,3,28,1300,13.88,16.12,14.47,36.76,48.06,43.7,6.39,7.72,7.19,1.43,2.14,1248,1.18,65.68,33.68,580.8,24.24
,28,2023,3,28,1400,14.36,15.91,15.09,34.05,45.9,40.39,6.1,7.71,6.92,1.91,3.22,1309,1.23,81.8,48.46,578.1,24.52
,28,2023,3,28,1500,13.75,15.24,14.51,42.78,50.16,45.88,7.24,8.05,7.57,1.44,2.62,1440,0.92,94.6,48.77,419.4,18.12
,28,2023,3,28,1600,12.53,14.83,13.91,46.57,53.95,49.87,7.55,8.23,7.91,1.4,2.73,1545,0.86,66.42,50.36,266,11.11
,28,2023,3,28,1700,10.85,12.46,11.74,54.29,60.12,56.94,7.57,8.2,7.84,1.98,3.36,1620,1.78,32.59,25.65,111.1,4.14
,28,2023,3,28,1800,9.9,10.98,10.56,51.05,59.65,54.01,6.36,7.81,6.89,1.56,3.33,1712,1.31,17.44,32.65,84.9,3.31
,28,2023,3,28,1900,8.14,9.9,9.08,53.49,56.74,55.04,5.86,6.66,6.35,1.65,2.66,1851,1.54,12.58,20.84,24.79,0.8
,28,2023,3,28,2000,7.26,8.14,7.83,53.69,62.49,57.58,5.8,6.43,6.1,1.4,2.69,1928,1.18,8.01,31.68,0.09,-0.1
,28,2023,3,28,2100,5.64,7.46,6.58,56.34,65.95,61.42,5.2,6.59,5.99,1.96,4.31,2001,1.77,4.45,24.72,0,-0.1
,28,2023,3,28,2200,4.7,5.64,5.12,55.66,59.9,57.62,4.98,5.25,5.07,1.84,3.3,2138,1.52,11.59,33.9,0,0.01
,28,2023,3,28,2300,3.55,4.73,4.22,59.19,62.51,60.79,4.84,5.14,5.02,2.02,3.65,2238,1.47,14.3,42.32,0,0.05
,28,2023,3,28,2400,2.53,3.62,3.08,61.5,67.25,64.7,4.75,5.04,4.93,2.4,4.55,2335,2.18,31.09,24.24,0,0.04
,28,2023,3,29,100,1.45,2.53,2.01,65.42,70.13,67.7,4.66,4.86,4.78,2,3.3,27,1.81,29.17,25,0,0.05
,28,2023,3,29,200,0.51,1.45,0.97,64.52,69.69,67.98,4.15,4.68,4.46,1.63,2.88,111,1.18,23.71,42.49,0,0.04
,28,2023,3,29,300,0.03,0.61,0.33,64.83,68.82,66.89,4.13,4.23,4.18,1.71,3.16,203,1.42,20.94,33.53,0,0.05
,28,2023,3,29,400,-0.24,0.24,0.05,67.74,72.28,69.5,4.19,4.37,4.26,1.72,2.64,304,1.45,8.95,32.28,0,0.04
,28,2023,3,29,500,-0.58,-0.03,-0.3,70.72,73.09,72.07,4.25,4.37,4.31,1.81,2.93,423,1.71,13.7,19.48,0,0.03
,28,2023,3,29,600,-0.64,-0.24,-0.44,69.06,73.63,71.53,4.13,4.31,4.23,1.81,3.44,552,1.61,13.88,26.82,-0.03,0.02
,28,2023,3,29,700,-0.85,0.58,-0.33,65.57,73.43,70.01,4.08,4.27,4.17,1.64,2.77,602,1.55,2.97,19.75,27.13,1.55
,28,2023,3,29,800,0.51,2.47,1.54,57.23,65.57,62.06,4.07,4.41,4.23,2.16,3.3,755,2.04,31.25,18.74,169.9,9.35
,28,2023,3,29,900,2.13,3.88,3.03,49.16,58.31,54.18,3.87,4.37,4.11,2.29,2.97,816,2.21,31.45,14.93,546.7,17.99
,28,2023,3,29,1000,3.81,7.6,5.94,37.34,50.92,42.98,3.58,4.38,3.99,2.09,2.74,934,1.94,52.74,21.71,1047,44.32
,28,2023,3,29,1100,6.51,9.01,7.82,24.57,39.13,33.73,2.81,3.89,3.56,1.85,2.41,1050,1.57,78.24,31.09,1503,65.04
,28,2023,3,29,1200,8.6,11.58,9.97,21.32,30.12,25.66,2.52,3.89,3.14,1.77,2.72,1151,1.46,101.5,33.79,1663,71.71
,28,2023,3,29,1300,10.5,13.21,11.62,21.12,27.08,23.26,2.9,3.57,3.18,1.77,2.56,1217,1.29,122.9,42.2,1688,76.26
,28,2023,3,29,1400,11.58,13.92,12.69,20.1,25.11,22.39,2.93,3.68,3.29,1.84,2.72,1317,1.41,118.3,39.37,1009,56.5
,28,2023,3,29,1500,11.85,12.94,12.36,21.05,24.84,22.55,3.01,3.67,3.24,1.63,2.56,1401,1.37,127.3,32.5,498.7,27.62
,28,2023,3,29,1600,11.18,12.6,11.64,22.81,28.43,25.65,3.19,3.91,3.51,1.44,2.85,1523,0.81,70.5,53.47,183,14.03
,28,2023,3,29,1700,10.85,11.59,11.27,25.32,32.33,28.24,3.42,4.21,3.77,1.01,2.41,1656,0.68,178.9,46.71,82,2.85
,28,2023,3,29,1800,9.97,10.91,10.55,24.78,33.78,28.9,3.15,4.31,3.68,1.24,2.17,1733,0.41,210.6,66.38,65.92,1.91
,28,2023,3,29,1900,9.29,10.51,10.13,25.86,29.65,27.5,3.19,3.73,3.4,0.9,1.72,1816,0.56,253.2,49.98,23.92,0.76
,28,2023,3,29,2000,8.14,9.36,8.55,22.95,31.01,27.75,2.52,3.47,3.09,0.71,1.72,1913,0.54,280.4,39.15,0.09,0.06
,28,2023,3,29,2100,6.86,8.35,7.87,13.74,26.07,18.4,1.5,2.82,1.95,0.79,1.53,2048,0.5,313.1,49.09,0,-0.06
,28,2023,3,29,2200,6.12,7.33,6.67,20.45,44.49,33.4,2.08,4.28,3.25,0.91,1.51,2134,0.74,321.1,34.51,0,-0.1
,28,2023,3,29,2300,5.95,6.25,6.1,37.79,44.63,39.65,3.56,4.18,3.73,0.65,0.97,2201,0.56,297.2,30.23,0,-0.02
,28,2023,3,29,2400,5.78,6.25,6.02,37.79,43.55,40.46,3.56,4.02,3.79,0.59,1,2313,0.56,306.4,20.17,0,0.05
,28,2023,3,30,100,5.71,6.05,5.89,27.56,43.75,37.23,2.55,4.03,3.46,0.69,1.19,59,0.53,301.5,39.88,0,0.02
,28,2023,3,30,200,5.31,5.85,5.55,26.01,30.55,28.1,2.37,2.73,2.54,0.7,1.27,158,0.58,353,33.33,0,-0.11
,28,2023,3,30,300,5.17,5.51,5.33,29.46,33.32,31.75,2.65,2.97,2.83,0.92,1.32,201,0.84,356.2,23.44,0,0
,28,2023,3,30,400,4.8,5.38,5.08,32.71,34.81,33.65,2.86,3.08,2.95,0.85,1.63,354,0.8,15.89,18.78,0,0.06
,28,2023,3,30,500,4.19,5.17,4.56,34.2,40.09,37.21,2.94,3.38,3.15,0.62,1.23,401,0.13,335,71.65,0,0.05
,28,2023,3,30,600,4.23,5.51,4.86,36.44,40.98,38.99,3.23,3.48,3.36,1.19,1.68,505,1.12,11.36,19.35,0,0.05
,28,2023,3,30,700,4.29,5.17,4.81,37.18,44.36,39.57,3.27,3.75,3.4,0.79,1.65,609,0.58,16.31,41.59,28.6,1.62
